number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:11:07,[],[]
2,2,08:26:33,08:28:34,['13'],[]
3,4,08:43:33,08:59:30,[],['13']
4,3,09:07:00,09:09:00,['32'],[]
5,4,09:16:30,09:20:06,[],['32']
6,3,09:27:36,09:31:00,['29'],[]
7,5,09:43:48,09:45:48,['3'],['29']
8,4,09:58:10,10:00:11,['58'],[]
9,3,10:07:40,10:18:49,['19'],"['58', '3']"
10,0,10:38:59,10:41:00,[],['19']
11,6,11:12:12,11:25:00,"['14', '44']",[]
12,3,11:37:22,11:45:00,['25'],"['14', '44']"
13,5,11:57:48,12:02:21,[],['25']
14,2,12:19:19,13:41:00,['56'],[]
15,3,13:48:30,13:50:30,[],['56']
16,4,13:58:00,14:00:00,['52'],[]
17,2,14:15:00,14:17:00,[],['52']
18,3,14:24:30,14:33:28,['57'],[]
19,4,14:40:58,14:42:58,[],['57']
20,28,15:09:12,19:00:00,[],[]
