user ID,used buses,used transfer points,waiting time,ride time
0,-,-,-,-
1,-,-,-,-
2,[4],"[19, 16]",2.0,27.042
3,"[8, 9]","[5, 3, 13]",18.5,56.239
4,-,-,-,-
5,-,-,-,-
6,[4],"[0, 4]",4.0,29.103
7,-,-,-,-
8,-,-,-,-
9,-,-,-,-
10,"[9, 92, 64]","[7, 0, 24, 25]",15.9,61.805
11,[4],"[19, 0]",8.6,51.13
12,-,-,-,-
13,"[8, 4]","[2, 4, 17]",22.5,25.607
14,[8],"[6, 3]",2.0,12.369
15,"[64, 9]","[26, 13, 8]",4.0,40.995
16,-,-,-,-
17,-,-,-,-
18,[92],"[24, 21]",2.0,27.0
19,"[9, 8, 4]","[8, 3, 0, 14]",18.6,41.18
20,-,-,-,-
21,-,-,-,-
22,-,-,-,-
23,-,-,-,-
24,[9],"[3, 8]",2.0,9.0
25,"[64, 9, 8]","[24, 13, 3, 5]",19.5,70.311
26,[4],"[0, 17]",18.7,36.846
27,-,-,-,-
28,-,-,-,-
29,"[9, 8]","[8, 3, 5]",4.0,21.816
30,-,-,-,-
31,-,-,-,-
32,"[92, 9, 8]","[21, 0, 3, 4]",22.3,46.234
33,[64],"[27, 25]",4.0,13.743
34,-,-,-,-
35,-,-,-,-
36,-,-,-,-
37,-,-,-,-
38,"[9, 64]","[7, 13, 24]",6.4,65.178
39,-,-,-,-
40,-,-,-,-
41,-,-,-,-
42,[4],"[14, 4]",2.0,17.103
43,[4],"[14, 15]",2.0,7.5
44,"[8, 9]","[6, 3, 10]",13.2,33.739
45,-,-,-,-
46,[92],"[24, 0]",2.0,45.224
47,"[9, 92]","[7, 0, 23]",6.3,40.805
48,[92],"[21, 22]",2.0,7.649
49,[92],"[21, 23]",16.4,15.297
50,-,-,-,-
51,[4],"[18, 14]",2.0,34.63
52,[8],"[4, 2]",2.0,15.0
53,-,-,-,-
54,-,-,-,-
55,"[92, 9]","[21, 0, 10]",20.6,60.846
56,[8],"[2, 3]",2.0,7.5
57,"[64, 9, 8, 4]","[27, 13, 3, 4, 20]",32.3,83.731
58,"[4, 8, 9]","[16, 4, 3, 11]",26.5,39.578
59,-,-,-,-
