number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:56:08,[],[]
2,0,08:56:07,08:58:08,['49'],[]
3,7,09:02:44,09:04:45,[],['49']
4,8,09:19:20,09:21:59,['1'],[]
5,3,09:27:31,09:29:31,['16'],[]
6,7,09:39:01,09:44:30,[],['16']
7,0,09:49:06,09:51:06,[],['1']
8,7,09:55:42,10:15:00,['25'],[]
9,3,10:24:30,11:40:00,['10'],['25']
10,8,11:45:32,11:47:32,[],['10']
11,13,12:04:15,12:10:17,"['29', '33']",[]
12,11,12:17:53,12:33:05,[],['29']
13,3,12:47:51,12:56:13,[],['33']
14,0,13:08:38,13:15:55,['6'],[]
15,7,13:20:31,13:24:35,[],['6']
16,28,13:29:11,19:00:00,[],[]
