number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:02:53,[],[]
2,17,08:23:46,08:25:46,['49'],[]
3,4,08:32:17,08:40:00,['4'],[]
4,0,08:56:08,10:19:26,"['47', '3']","['4', '49']"
5,16,10:31:59,10:34:29,[],"['47', '3']"
6,4,10:39:27,11:14:14,"['22', '23']",[]
7,18,11:26:14,11:28:14,[],['23']
8,19,11:31:00,11:33:00,[],['22']
9,4,11:45:18,12:46:36,['39'],[]
10,17,12:53:07,12:55:14,[],['39']
11,4,13:01:45,13:03:45,['18'],[]
12,16,13:08:43,13:10:44,[],['18']
13,15,13:14:25,13:30:00,['17'],[]
14,4,13:38:30,13:40:30,[],['17']
15,28,13:56:38,19:00:00,[],[]
