number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:02:30,[],[]
2,23,08:22:59,08:25:00,['38'],[]
3,24,08:32:23,08:34:23,['27'],['38']
4,23,08:41:46,08:43:46,[],['27']
5,24,08:51:09,10:10:00,"['5', '44']",[]
6,23,10:17:23,10:20:00,['22'],[]
7,0,10:40:29,11:15:00,['7'],"['22', '5', '44']"
8,21,11:26:25,11:30:00,['29'],[]
9,24,11:46:36,11:57:13,[],"['29', '7']"
10,22,12:09:15,12:30:00,['30'],[]
11,23,12:34:42,12:36:42,[],['30']
12,24,12:44:05,12:46:05,"['6', '34']",[]
13,0,13:13:54,13:30:05,[],"['6', '34']"
14,28,13:30:05,19:00:00,[],[]
