number,stop ID,arrival time,departure time,pick up users,drop of users
1,29,07:00:00,08:23:00,[],[]
2,25,08:23:00,08:26:50,"['45', '27']",[]
3,24,08:32:22,08:34:23,['38'],['27']
4,27,08:37:18,08:45:30,[],"['45', '38']"
5,13,08:51:20,09:32:33,['4'],[]
6,26,09:41:03,11:00:00,['2'],['4']
7,24,11:04:36,11:57:13,"['29', '7']",['2']
8,12,12:02:35,12:04:36,[],['7']
9,13,12:08:17,12:10:17,[],['29']
10,12,12:13:58,12:46:25,['48'],[]
11,13,12:50:06,14:00:00,"['42', '24', '15']",['48']
12,24,14:08:45,14:10:45,[],"['42', '15']"
13,25,14:16:17,14:31:44,[],['24']
14,29,14:31:44,19:00:00,[],[]
