number,stop ID,arrival time,departure time,pick up users,drop of users
1,29,07:00:00,07:53:57,[],[]
2,12,07:57:59,08:00:00,['52'],[]
3,24,08:04:02,09:10:00,['54'],['52']
4,13,09:16:34,10:20:04,"['14', '41', '5']",['54']
5,12,10:22:50,10:24:50,[],['41']
6,26,10:29:52,10:31:52,[],['14']
7,24,10:35:19,10:45:00,['66'],['5']
8,13,10:51:34,11:11:50,"['43', '19']",['66']
9,12,11:14:36,11:16:37,[],['19']
10,25,11:20:39,11:32:02,['68'],['43']
11,12,11:36:04,11:40:00,['45'],[]
12,13,11:42:46,12:13:38,['25'],"['45', '68']"
13,12,12:16:24,13:50:00,"['0', '55', '38']",['25']
14,13,13:52:46,13:54:46,[],"['0', '55', '38']"
15,29,14:01:20,19:00:00,[],[]
