number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,08:42:17,[],[]
2,8,08:42:16,08:44:17,['42'],[]
3,7,08:53:01,09:05:00,['20'],[]
4,6,09:09:30,09:15:16,[],['42']
5,4,09:29:25,09:31:36,['4'],['20']
6,6,09:45:45,09:47:45,['26'],[]
7,7,09:52:15,09:55:00,['18'],['4']
8,8,10:03:44,10:13:00,['29'],"['18', '26']"
9,5,10:28:00,10:30:00,['33'],[]
10,4,10:36:00,10:38:00,[],"['29', '33']"
11,6,10:52:09,11:00:00,['50'],[]
12,8,11:11:42,11:13:42,[],['50']
13,7,11:22:26,12:00:00,['35'],[]
14,6,12:04:30,12:06:54,['13'],[]
15,4,12:21:03,12:30:20,['40'],"['13', '35']"
16,5,12:36:20,12:47:54,['31'],['40']
17,7,13:00:48,13:02:48,['23'],[]
18,8,13:11:32,13:13:33,[],"['23', '31']"
19,16,13:13:32,19:00:00,[],[]
