number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:41:05,[],[]
2,12,08:07:54,08:09:55,['49'],[]
3,11,08:17:59,08:20:00,['42'],[]
4,8,08:42:17,08:44:17,[],"['49', '42']"
5,11,09:06:34,09:14:55,['54'],[]
6,12,09:22:59,09:25:00,['39'],[]
7,13,09:35:55,09:37:55,[],['39']
8,0,09:56:02,10:00:00,['48'],['54']
9,14,10:12:54,10:15:00,['17'],[]
10,12,10:25:55,10:27:55,[],['48']
11,10,10:44:41,10:46:41,[],['17']
12,9,10:56:17,10:58:17,['27'],[]
13,4,11:17:29,11:21:00,['51'],['27']
14,12,11:46:37,11:48:37,[],['51']
15,9,11:58:06,12:00:07,['21'],[]
16,10,12:09:43,12:11:43,['44'],['21']
17,4,12:21:19,12:23:19,"['0', '13', '35']",['44']
18,0,13:05:33,13:07:34,['9'],"['0', '13', '35']"
19,10,13:43:37,13:47:14,['30'],['9']
20,4,13:56:50,14:05:43,"['2', '59']",['30']
21,11,14:23:16,14:25:16,[],"['2', '59']"
22,16,14:47:33,19:00:00,[],[]
