number,stop ID,arrival time,departure time,pick up users,drop of users
1,15,07:00:00,07:55:37,[],[]
2,3,08:22:59,08:25:00,['55'],[]
3,4,08:40:00,09:41:17,"['28', '20']",['55']
4,3,09:56:16,09:58:17,[],['28']
5,2,10:07:16,10:12:00,[],['20']
6,4,10:36:00,10:38:00,"['29', '33']",[]
7,3,10:53:00,10:55:00,['46'],['29']
8,2,11:04:00,11:45:00,"['38', '40']","['46', '33']"
9,4,12:09:00,13:15:00,['10'],"['40', '38']"
10,0,13:57:14,13:59:14,['34'],['10']
11,4,14:41:28,14:44:14,[],['34']
12,15,15:26:28,19:00:00,[],[]
