number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:34:23,"['8', '58']",[]
2,11,08:48:06,08:52:00,['59'],[]
3,13,09:03:41,09:08:01,[],"['8', '58', '59']"
4,14,09:11:43,09:13:43,['49'],[]
5,0,09:21:39,10:17:00,"['61', '29', '32']",['49']
6,13,10:28:09,10:30:09,[],['29']
7,8,10:52:05,10:55:51,[],"['61', '32']"
8,10,11:06:10,11:16:10,['77'],[]
9,0,11:38:22,11:40:22,"['30', '64', '23', '43']",['77']
10,13,11:51:31,11:53:31,"['0', '15', '44']",['23']
11,12,12:00:14,12:02:14,[],['44']
12,11,12:07:12,12:09:12,[],['43']
13,4,12:20:00,12:22:00,['76'],"['30', '15', '64', '0']"
14,10,12:27:55,12:29:55,[],['76']
15,8,12:40:14,12:49:23,"['67', '51']",[]
16,10,12:59:42,13:01:42,[],['51']
17,11,13:07:14,13:13:16,['9'],[]
18,12,13:18:14,13:20:14,['45'],['67']
19,0,13:34:05,13:36:05,['63'],"['9', '45']"
20,13,13:47:14,13:49:14,"['50', '68']",[]
21,8,14:11:10,19:00:00,[],"['50', '63', '68']"
