number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:50:53,[],[]
2,4,08:07:06,08:09:06,['47'],[]
3,6,08:13:36,08:15:36,[],['47']
4,19,08:18:57,08:45:00,"['24', '17']",[]
5,6,08:48:21,08:59:30,[],['24']
6,3,09:08:30,09:10:30,[],['17']
7,4,09:15:00,09:50:00,['3'],[]
8,5,09:51:30,09:53:30,['34'],[]
9,6,09:56:30,09:58:30,[],"['34', '3']"
10,17,10:01:51,10:15:00,['12'],[]
11,1,10:33:14,10:55:00,['18'],['12']
12,5,11:07:48,11:09:48,[],['18']
13,6,11:12:47,11:15:04,['20'],[]
14,1,11:30:43,11:34:14,[],['20']
15,6,11:49:53,11:51:54,['6'],[]
16,19,11:55:15,11:57:15,[],['6']
17,17,12:01:59,12:05:00,['30'],[]
18,6,12:08:21,12:10:21,['36'],[]
19,3,12:19:21,12:21:21,[],['30']
20,1,12:28:51,12:30:51,[],['36']
21,2,12:32:21,12:34:21,['7'],[]
22,3,12:40:42,12:42:43,[],['7']
23,5,12:48:43,12:50:43,['22'],[]
24,3,12:56:43,12:58:43,['35'],[]
25,0,13:11:26,13:15:29,['23'],"['35', '22']"
26,2,13:21:50,13:23:51,[],['23']
27,5,13:35:16,13:45:00,['28'],[]
28,6,13:48:00,13:55:21,[],['28']
29,21,14:15:28,19:00:00,[],[]
