number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:13:36,[],[]
2,6,08:13:36,08:15:36,['47'],[]
3,16,08:17:43,08:35:00,['42'],[]
4,11,08:47:43,08:49:43,[],['47']
5,7,08:59:12,09:02:35,[],['42']
6,10,09:07:59,09:25:00,"['48', '41']",[]
7,13,09:33:44,09:35:44,[],['41']
8,6,09:46:39,09:58:30,"['5', '3']",['48']
9,14,10:06:34,10:08:35,[],['3']
10,8,10:19:11,10:50:00,['21'],['5']
11,11,10:55:24,10:57:24,[],['21']
12,8,11:02:48,11:10:20,"['26', '29']",[]
13,12,11:19:04,11:21:32,['6'],[]
14,6,11:33:37,11:35:38,"['45', '4']","['6', '26', '29']"
15,16,11:37:45,11:39:45,['9'],[]
16,12,11:49:48,11:51:49,[],['9']
17,9,11:59:19,12:07:08,[],['45']
18,8,12:08:37,12:39:59,['23'],['4']
19,0,12:55:38,13:15:06,['35'],['23']
20,9,13:31:15,13:33:15,[],['35']
21,11,13:37:59,13:40:00,['1'],[]
22,9,13:44:44,13:46:44,[],['1']
23,8,13:48:14,14:00:00,['19'],[]
24,12,14:08:44,14:10:44,[],['19']
25,22,14:22:49,19:00:00,[],[]
