user ID,used buses,used transfer points,waiting time,ride time
0,[10],"[18, 3]",2.0,12.093
1,[16],"[11, 9]",2.0,4.743
2,"[10, 6]","[20, 6, 10]",9.3,26.057
3,"[0, 16]","[4, 6, 14]",6.0,12.578
4,"[10, 16]","[3, 6, 8]",15.8,30.184
5,"[10, 16]","[20, 6, 8]",17.8,25.393
6,"[16, 0]","[12, 6, 19]",20.3,15.447
7,[0],"[2, 3]",2.0,6.364
8,[10],"[6, 20]",4.0,7.854
9,[16],"[16, 12]",2.0,10.062
10,"[10, 6]","[1, 6, 10]",4.0,27.754
11,-,-,-,-
12,[0],"[17, 1]",2.0,18.248
13,"[6, 10]","[10, 6, 2]",5.3,26.324
14,"[6, 10]","[15, 6, 18]",5.3,8.762
15,[6],"[7, 12]",2.0,11.715
16,"[6, 10]","[10, 6, 1]",8.3,31.542
17,[0],"[19, 3]",13.1,12.354
18,[0],"[1, 5]",2.0,12.816
19,[16],"[8, 12]",2.0,8.746
20,"[6, 0]","[14, 6, 1]",4.0,23.738
21,[16],"[8, 11]",2.0,5.408
22,[0],"[5, 0]",4.0,18.728
23,"[16, 0]","[8, 0, 2]",21.8,22.024
24,[0],"[19, 6]",2.0,3.354
25,[6],"[8, 12]",14.8,9.0
26,"[16, 10]","[8, 6, 2]",8.4,35.402
27,"[10, 6]","[17, 6, 8]",14.9,24.194
28,"[0, 6]","[5, 6, 12]",9.3,15.093
29,[16],"[8, 6]",4.4,20.84
30,[0],"[17, 3]",4.0,12.354
31,"[6, 10]","[14, 6, 0]",8.3,29.302
32,[10],"[18, 20]",2.0,4.5
33,[10],"[19, 1]",14.9,21.715
34,"[0, 6]","[5, 6, 7]",4.0,16.583
35,"[0, 16]","[3, 0, 9]",5.6,28.883
36,"[6, 0]","[12, 6, 1]",17.3,28.593
37,"[6, 10]","[9, 6, 19]",14.4,22.947
38,[6],"[11, 10]",2.0,4.5
39,[10],"[4, 1]",4.0,11.562
40,"[6, 10]","[12, 6, 18]",20.3,15.447
41,[16],"[10, 13]",2.0,8.746
42,[16],"[16, 7]",4.0,22.215
43,[10],"[19, 17]",2.0,4.743
44,"[6, 10]","[14, 6, 5]",4.3,11.078
45,"[10, 16]","[3, 6, 9]",8.0,28.684
46,[10],"[19, 5]",4.0,6.354
47,"[0, 16]","[4, 6, 11]",21.3,19.349
48,"[16, 10]","[10, 6, 3]",8.0,28.667
49,[10],"[1, 5]",2.0,12.816
