number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:03:46,[],[]
2,1,08:10:00,08:12:00,['20'],[]
3,3,08:18:55,08:21:32,['6'],['20']
4,2,08:25:00,08:27:00,['18'],[]
5,1,08:30:28,08:32:28,[],"['18', '6']"
6,6,08:42:27,08:54:18,['2'],[]
7,5,08:55:00,08:57:00,['52'],[]
8,3,09:02:55,09:26:54,['38'],"['2', '52']"
9,4,09:30:22,09:41:34,['44'],['38']
10,5,09:47:17,09:49:17,[],['44']
11,4,09:55:00,09:57:00,"['37', '46']",[]
12,3,10:00:28,10:20:05,['32'],"['37', '46']"
13,1,10:27:00,10:32:00,['15'],['32']
14,0,10:38:14,10:42:00,"['12', '22']",['15']
15,1,10:48:14,10:57:00,['9'],[]
16,3,11:03:55,11:07:39,['21'],"['12', '9']"
17,4,11:11:07,11:13:07,[],"['22', '21']"
18,0,11:25:14,19:00:00,[],[]
