number,stop ID,arrival time,departure time,pick up users,drop of users
1,8,07:00:00,08:24:51,[],[]
2,7,08:30:14,08:32:14,['29'],[]
3,6,08:35:00,08:37:00,['15'],[]
4,4,08:45:42,09:52:00,['68'],"['29', '15']"
5,8,10:04:55,10:41:51,['33'],['68']
6,7,10:47:14,10:49:14,['7'],[]
7,6,10:52:00,10:54:00,[],['33']
8,5,10:59:55,11:10:03,"['30', '11']",[]
9,4,11:13:45,11:15:45,[],"['30', '7', '11']"
10,8,11:28:40,11:30:40,['16'],[]
11,5,11:39:54,11:46:22,"['4', '31']",[]
12,4,11:50:04,11:52:04,[],"['4', '16', '31']"
13,7,12:03:13,12:42:00,['22'],[]
14,6,12:44:46,12:46:46,[],['22']
15,8,12:53:59,13:02:00,['5'],[]
16,4,13:14:55,13:22:00,['32'],['5']
17,5,13:25:42,13:28:56,[],['32']
18,8,13:38:10,14:20:34,['63'],[]
19,5,14:29:48,14:31:48,[],['63']
20,8,14:41:02,19:00:00,[],[]
