number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,07:58:05,[],[]
2,14,08:05:00,08:07:00,['26'],[]
3,12,08:10:38,08:12:38,[],['26']
4,11,08:16:29,08:19:32,['8'],[]
5,10,08:23:23,08:25:23,[],['8']
6,8,08:27:57,08:29:57,['35'],[]
7,9,08:31:14,08:33:14,['29'],['35']
8,12,08:39:40,08:41:40,['21'],[]
9,13,08:44:14,08:46:14,['39'],[]
10,14,08:48:48,08:50:48,['27'],[]
11,15,08:53:22,08:55:22,['14'],[]
12,6,09:00:00,09:03:31,"['40', '38']","['14', '29', '39', '27', '21']"
13,14,09:10:26,09:12:26,[],['38']
14,11,09:19:21,09:21:21,[],['40']
15,8,09:25:59,09:39:34,['33'],[]
16,6,09:52:14,09:54:14,['2'],['33']
17,12,10:04:36,10:07:00,['32'],[]
18,11,10:10:51,10:17:00,['43'],[]
19,10,10:20:51,10:22:51,[],"['43', '2', '32']"
20,13,10:30:21,10:32:21,['13'],[]
21,14,10:34:55,10:36:55,[],['13']
22,9,10:44:44,10:52:00,"['7', '28']",[]
23,16,11:01:48,11:12:00,['37'],['7']
24,6,11:13:49,11:24:31,[],"['37', '28']"
25,6,11:24:31,19:00:00,[],[]
