user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,[120],"[10, 14]",4.0,17.04,00:18:36,1
1,"[121, 20]","[2, 0, 9]",17.9,34.354,00:30:35,2
2,"[120, 10]","[11, 4, 6]",4.0,19.513,00:23:30,2
3,[120],"[4, 14]",4.0,26.171,00:23:31,1
4,[120],"[11, 14]",2.0,11.077,00:13:04,1
5,"[20, 10]","[14, 4, 5]",25.2,26.188,00:29:14,2
6,"[121, 20]","[3, 0, 14]",26.1,24.785,00:28:46,2
7,[20],"[12, 14]",2.0,6.72,00:08:43,1
8,[120],"[4, 10]",2.0,5.911,00:07:53,1
9,[120],"[10, 13]",4.0,28.389,00:19:00,1
10,[10],"[4, 5]",2.0,3.692,00:05:40,1
11,"[121, 120]","[3, 4, 11]",8.7,20.035,00:24:01,2
12,-,-,-,-,00:24:28,1
13,[121],"[4, 3]",2.0,9.231,00:11:13,1
14,"[10, 121]","[6, 4, 0]",13.0,35.208,00:38:42,2
15,[20],"[8, 12]",4.0,20.641,00:18:30,1
16,"[10, 120]","[4, 8, 12]",7.2,29.436,00:17:45,1
17,"[121, 120]","[1, 4, 10]",4.0,26.218,00:30:13,2
18,"[10, 20]","[5, 4, 0]",8.2,29.686,00:33:40,2
19,"[21, 10]","[3, 4, 5]",4.0,12.923,00:16:54,2
20,"[121, 20]","[1, 0, 12]",5.8,20.038,00:24:01,2
21,-,-,-,-,00:20:07,2
22,"[120, 21]","[8, 4, 3]",25.5,22.154,00:26:08,2
23,"[20, 121]","[11, 0, 1]",13.4,29.501,00:27:08,2
24,[20],"[11, 8]",2.0,13.723,00:15:43,1
25,"[21, 20]","[1, 0, 12]",12.9,20.853,00:24:01,2
26,[10],"[8, 6]",2.0,7.209,00:09:12,1
27,"[121, 20]","[2, 0, 12]",25.4,26.079,00:29:15,2
28,"[120, 10]","[13, 4, 6]",23.8,31.202,00:33:08,2
29,[20],"[13, 0]",2.0,11.154,00:13:08,1
30,"[20, 21]","[14, 0, 2]",4.0,19.358,00:23:21,2
31,[120],"[13, 12]",2.0,6.72,00:08:43,1
32,"[10, 21]","[5, 4, 1]",25.9,24.0,00:28:00,2
33,-,-,-,-,00:13:49,1
34,[120],"[12, 14]",2.0,6.72,00:08:43,1
35,-,-,-,-,00:25:08,1
36,"[20, 121]","[14, 0, 4]",9.9,34.44,00:23:31,1
37,[120],"[14, 10]",2.0,16.615,00:18:36,1
38,[20],"[10, 12]",2.0,10.32,00:12:19,1
39,"[21, 10]","[3, 4, 5]",13.4,12.923,00:16:54,2
40,"[21, 20]","[1, 0, 11]",14.9,25.824,00:27:08,2
41,"[121, 20]","[3, 0, 12]",12.3,31.115,00:29:00,2
42,[120],"[4, 13]",2.0,22.478,00:24:28,1
43,[21],"[4, 1]",2.0,20.308,00:22:17,1
44,[20],"[12, 0]",2.0,13.846,00:15:50,1
45,"[20, 121]","[13, 0, 2]",13.4,23.364,00:26:34,2
46,"[121, 20]","[3, 0, 14]",26.0,24.897,00:28:46,2
47,[21],"[4, 3]",2.0,9.231,00:11:13,1
48,"[21, 120]","[1, 0, 10]",7.5,28.384,00:30:13,2
49,[20],"[0, 11]",7.6,18.817,00:18:58,1
