user ID,used buses,used transfer points,waiting time,ride time
0,"[9, 8]","[10, 0, 1]",14.8,25.75
1,"[9, 8, 92]","[8, 3, 0, 21]",16.9,22.031
2,"[64, 9, 8, 4]","[26, 13, 3, 4, 19]",32.8,35.754
3,"[8, 4]","[1, 4, 16]",23.0,14.113
4,"[8, 92, 64]","[4, 0, 24, 26]",9.3,36.445
5,"[64, 92, 4]","[12, 24, 0, 15]",24.0,33.947
6,"[64, 9]","[25, 13, 7]",7.1,29.922
7,"[9, 64]","[0, 13, 12]",23.9,27.079
8,-,-,-,-
9,[92],"[0, 24]",4.0,21.025
10,[9],"[3, 8]",2.0,4.154
11,-,-,-,-
12,"[64, 9, 8]","[12, 13, 3, 6]",28.6,25.151
13,[4],"[19, 0]",8.6,23.032
14,[8],"[5, 6]",2.0,0.692
15,"[64, 92]","[13, 24, 21]",24.6,19.029
16,"[4, 8, 9]","[19, 4, 3, 7]",22.1,19.826
17,"[4, 8]","[15, 4, 3]",21.3,9.844
18,"[8, 4]","[3, 4, 16]",4.0,7.19
19,-,-,-,-
20,"[92, 8]","[22, 0, 3]",10.4,21.408
21,-,-,-,-
22,"[92, 4]","[23, 0, 19]",15.6,39.618
23,"[8, 4]","[3, 4, 18]",14.6,12.462
24,"[9, 64]","[8, 13, 25]",6.0,23.26
25,"[9, 8]","[7, 0, 1]",5.9,9.692
26,"[64, 92]","[25, 24, 23]",21.2,9.692
27,"[64, 92]","[25, 24, 23]",5.4,9.692
28,-,-,-,-
29,"[92, 8, 9]","[21, 0, 3, 11]",15.0,28.954
30,[92],"[22, 23]",2.0,3.53
31,-,-,-,-
32,"[8, 9]","[4, 3, 11]",6.0,15.21
33,-,-,-,-
34,"[64, 92]","[26, 24, 0]",26.0,24.334
35,[92],"[21, 23]",2.0,6.923
36,[8],"[5, 1]",2.0,10.568
37,"[92, 4]","[24, 0, 19]",28.6,38.222
38,"[92, 64]","[23, 24, 27]",4.0,7.728
39,-,-,-,-
40,[92],"[24, 21]",6.0,12.599
41,"[92, 64]","[0, 24, 26]",25.8,24.486
42,"[9, 64, 92]","[8, 13, 24, 23]",6.0,24.644
43,"[8, 9]","[2, 3, 10]",14.9,13.252
44,"[92, 4]","[24, 0, 15]",18.0,29.91
45,[64],"[25, 27]",5.4,6.343
46,[4],"[20, 17]",7.1,9.888
47,"[8, 4]","[2, 4, 16]",21.0,10.651
48,[64],"[12, 13]",2.0,2.769
49,"[4, 8, 9]","[17, 4, 0, 7]",7.2,20.467
