number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:07:37,[],[]
2,23,08:22:59,08:25:00,['12'],[]
3,22,08:28:31,08:40:00,['17'],['12']
4,23,08:43:31,08:45:31,[],['17']
5,21,08:52:26,09:10:00,"['25', '2']",[]
6,0,09:18:33,09:25:43,['14'],"['25', '2']"
7,22,09:37:34,09:39:34,['1'],[]
8,24,09:48:35,10:00:00,['31'],"['14', '1']"
9,22,10:09:01,10:11:01,[],['31']
10,21,10:14:32,10:25:00,['3'],[]
11,24,10:37:27,10:50:08,"['19', '16']",['3']
12,0,11:11:00,11:30:19,[],"['19', '16']"
13,28,11:30:19,19:00:00,[],[]
