number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:07:31,[],[]
2,9,08:22:59,08:25:00,['24'],[]
3,3,08:32:36,08:37:42,['30'],['24']
4,13,08:54:22,09:00:17,['7'],['30']
5,11,09:05:59,09:08:00,['9'],[]
6,3,09:19:04,09:21:05,"['18', '11']","['9', '7']"
7,9,09:28:41,09:30:43,['21'],['18']
8,10,09:33:12,09:35:13,[],['11']
9,13,09:42:40,09:55:39,[],['21']
10,11,10:01:21,10:10:00,['20'],[]
11,3,10:21:04,10:23:04,[],['20']
12,11,10:34:08,10:36:09,"['23', '38']",[]
13,3,10:47:13,10:53:18,"['37', '15', '5']","['23', '38']"
14,9,11:00:54,11:02:55,[],['15']
15,13,11:12:01,11:26:53,['0'],"['37', '5']"
16,10,11:34:20,11:36:20,[],['0']
17,28,11:53:11,19:00:00,[],[]
