number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,10:36:59,['0'],[]
2,4,10:49:05,10:51:06,['84'],['0']
3,16,10:54:49,11:42:00,['26'],['84']
4,14,11:46:25,11:48:25,[],['26']
5,4,11:56:18,11:58:19,"['22', '12']",[]
6,17,12:03:12,12:05:13,[],['22']
7,19,12:10:12,12:12:12,[],['12']
8,4,12:21:26,12:42:00,['80'],[]
9,17,12:46:53,12:48:53,[],['80']
10,4,12:53:46,13:39:50,"['64', '16']",[]
11,16,13:43:33,13:45:34,[],"['64', '16']"
12,14,13:49:59,13:52:00,['56'],[]
13,15,13:55:27,14:08:37,[],['56']
14,0,14:17:37,19:00:00,[],[]
