number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:39:52,[],[]
2,6,08:39:52,08:41:52,['25'],[]
3,11,08:54:35,09:01:17,['12'],[]
4,7,09:09:24,09:11:25,[],['25']
5,0,09:21:12,09:39:29,['34'],['12']
6,8,09:52:54,10:00:00,['20'],[]
7,13,10:09:47,10:11:47,[],['34']
8,16,10:19:36,10:26:10,['35'],[]
9,6,10:27:59,10:30:00,['6'],"['35', '20']"
10,14,10:36:55,10:38:55,[],['6']
11,15,10:41:29,10:50:00,['14'],[]
12,6,10:54:38,10:56:38,[],['14']
13,33,10:56:37,19:00:00,[],[]
