number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:10:52,[],[]
2,2,08:17:59,08:20:00,['3'],[]
3,5,08:27:49,08:29:49,[],['3']
4,3,08:35:43,08:43:00,['6'],[]
5,1,08:49:55,08:53:55,[],['6']
6,0,09:00:08,09:02:09,['11'],[]
7,4,09:14:15,09:16:16,[],['11']
8,3,09:19:43,09:21:43,['16'],[]
9,2,09:25:10,09:27:11,[],['16']
10,1,09:30:38,09:32:39,['14'],[]
11,3,09:39:34,09:41:34,[],['14']
12,1,09:48:29,09:50:29,['19'],[]
13,3,09:57:24,10:11:09,"['29', '12']",['19']
14,1,10:18:04,10:28:50,[],['12']
15,0,10:35:03,10:53:34,['27'],['29']
16,2,11:00:41,11:02:42,[],['27']
17,14,11:09:49,19:00:00,[],[]
