number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:09:04,[],[]
2,10,08:19:25,08:21:26,['15'],[]
3,14,08:27:59,08:30:00,['19'],[]
4,6,08:36:55,08:43:39,['33'],"['15', '19']"
5,10,08:54:00,08:56:00,[],['33']
6,13,09:03:29,09:45:00,['46'],[]
7,9,09:53:37,10:15:00,['21'],['46']
8,15,10:22:49,10:35:00,['28'],[]
9,16,10:37:52,10:40:00,['22'],[]
10,6,10:41:49,10:50:52,['14'],"['21', '28', '22']"
11,7,11:02:30,11:04:31,[],['14']
12,0,11:14:18,11:20:00,['9'],[]
13,9,11:33:50,11:36:42,[],['9']
14,8,11:37:59,11:40:00,['10'],[]
15,7,11:43:51,11:45:51,['42'],[]
16,0,11:55:38,11:59:06,"['20', '43']","['10', '42']"
17,8,12:12:31,12:15:38,['27'],['20']
18,6,12:28:17,12:30:54,['29'],"['27', '43']"
19,8,12:43:33,12:50:00,['49'],[]
20,7,12:53:51,12:56:04,[],['29']
21,0,13:05:51,13:07:51,['3'],['49']
22,10,13:22:13,13:24:14,[],['3']
23,0,13:38:36,13:40:36,['48'],[]
24,16,13:57:21,13:59:22,[],['48']
25,12,14:07:59,14:10:00,['7'],[]
26,14,14:13:38,14:15:38,[],['7']
27,6,14:22:33,14:24:33,['2'],[]
28,9,14:36:02,14:41:12,[],['2']
29,33,14:52:41,19:00:00,[],[]
