user ID,used buses,used transfer points,waiting time,ride time
0,[29],"[0, 9]",6.0,18.205
1,"[29, 18]","[9, 3, 1]",23.2,14.538
2,[19],"[12, 11]",2.0,5.709
3,-,-,-,-
4,"[28, 29]","[4, 3, 10]",4.0,13.252
5,"[28, 29]","[5, 3, 10]",13.3,18.961
6,"[18, 19]","[2, 3, 9]",4.0,11.077
7,[18],"[2, 6]",2.0,7.359
8,"[18, 19]","[5, 3, 11]",20.6,16.992
9,"[18, 19]","[6, 3, 9]",20.6,14.223
10,[29],"[7, 3]",2.0,7.128
11,[18],"[5, 2]",4.7,9.377
12,[28],"[3, 0]",2.0,9.314
13,[19],"[0, 7]",2.0,3.462
14,[18],"[0, 4]",16.3,12.776
15,"[28, 19]","[2, 3, 13]",15.1,20.247
16,"[29, 18]","[12, 3, 6]",6.7,26.05
17,[29],"[10, 9]",2.0,2.496
18,[29],"[9, 7]",2.0,14.272
19,"[29, 18]","[12, 3, 1]",25.8,23.596
20,"[28, 19]","[5, 3, 7]",19.4,16.298
21,[19],"[13, 8]",6.0,15.401
22,"[29, 28]","[0, 3, 2]",9.6,14.051
23,[19],"[12, 9]",2.0,9.106
24,[29],"[3, 10]",2.0,9.791
25,[29],"[8, 7]",18.5,11.282
26,"[28, 19]","[4, 3, 7]",13.5,10.589
27,[29],"[7, 11]",20.4,18.877
28,[29],"[9, 0]",4.0,17.734
29,"[29, 18]","[13, 3, 1]",8.6,23.596
30,[19],"[3, 13]",4.0,16.721
31,"[28, 29]","[4, 3, 8]",20.1,7.615
32,"[29, 18]","[7, 3, 6]",4.0,12.837
33,[28],"[3, 1]",4.0,6.923
34,[19],"[13, 9]",4.0,11.875
35,[29],"[11, 12]",2.0,5.709
36,"[18, 29]","[5, 3, 9]",22.8,13.53
37,[29],"[10, 12]",2.0,6.923
38,[18],"[5, 2]",2.0,7.833
39,[19],"[10, 9]",2.0,2.496
