user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[8, 14]","[3, 4, 19]",6.7,12.7,16.7,2
1,"[14, 19, 164]","[18, 0, 13, 12]",12.4,45.52,39.9,4
2,"[4, 9]","[18, 0, 8]",8.0,34.63,22.62,3
3,"[164, 9]","[27, 13, 8]",8.5,16.95,20.92,2
4,-,-,-,-,22.85,3
5,"[4, 8]","[18, 4, 2]",6.0,15.92,19.92,2
6,"[18, 9]","[5, 3, 10]",22.0,15.7,19.7,2
7,[64],"[27, 25]",6.0,11.08,6.03,1
8,"[14, 8, 9]","[14, 4, 3, 10]",8.0,21.42,26.4,2
9,"[9, 164]","[11, 13, 24]",21.8,12.52,16.28,2
10,"[92, 14]","[22, 0, 4]",14.0,23.97,27.97,2
11,[14],"[15, 0]",2.0,9.0,11.0,1
12,[19],"[10, 8]",4.0,5.95,7.72,1
13,"[64, 92, 8]","[25, 24, 0, 1]",8.7,31.27,36.15,3
14,-,-,-,-,16.03,2
15,"[9, 92]","[9, 0, 22]",15.2,27.8,30.7,3
16,"[192, 8]","[24, 0, 1]",17.9,27.1,31.1,2
17,[4],"[19, 15]",2.0,15.25,17.25,1
18,-,-,-,-,21.38,2
19,"[92, 4]","[21, 0, 14]",18.7,14.1,18.1,2
20,[164],"[24, 12]",2.0,4.03,6.03,1
21,-,-,-,-,16.7,2
22,-,-,-,-,30.67,2
23,-,-,-,-,16.88,2
24,"[14, 8]","[16, 4, 0]",8.0,17.78,11.42,1
25,"[19, 8, 14]","[9, 0, 4, 19]",10.8,37.48,26.32,3
26,"[19, 164]","[10, 13, 26]",4.0,13.83,17.83,2
27,"[18, 14]","[6, 4, 17]",12.7,11.3,14.82,2
28,"[64, 192]","[26, 24, 22]",4.0,12.48,16.5,2
29,[18],"[2, 4]",2.0,6.92,8.92,1
30,"[64, 19]","[25, 13, 9]",21.9,16.77,19.67,2
31,[64],"[24, 25]",2.0,4.15,6.15,1
32,[19],"[13, 11]",2.0,5.72,7.72,1
33,-,-,-,-,18.95,2
34,[14],"[14, 4]",15.1,9.85,9.9,1
35,[8],"[4, 1]",2.0,10.38,12.38,1
36,"[9, 92]","[10, 0, 23]",13.0,33.57,25.55,3
37,"[64, 19]","[12, 13, 8]",21.9,16.18,19.3,2
