number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,09:02:38,[],[]
2,3,09:11:56,09:14:25,"['49', '31']",[]
3,8,09:18:34,09:20:34,[],['31']
4,3,09:24:43,09:26:44,['17'],[]
5,10,09:36:31,09:38:31,[],['49']
6,13,09:45:58,09:47:58,[],['17']
7,12,09:50:44,09:52:44,['48'],[]
8,9,10:01:50,10:03:51,['12'],[]
9,3,10:11:27,10:25:42,['5'],"['48', '12']"
10,13,10:42:22,11:34:59,['42'],['5']
11,12,11:37:45,11:39:45,['30'],[]
12,3,11:56:25,12:13:43,['35'],"['42', '30']"
13,11,12:24:47,12:26:48,[],['35']
14,13,12:32:30,12:40:56,['6'],[]
15,3,12:57:36,12:59:37,['46'],['6']
16,8,13:03:46,13:05:46,[],['46']
17,3,13:09:55,13:33:50,['39'],[]
18,8,13:37:59,13:40:00,['18'],['39']
19,3,13:44:09,13:46:09,['3'],['18']
20,7,13:53:16,13:55:16,[],['3']
21,21,13:58:43,19:00:00,[],[]
