number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:27:21,[],[]
2,12,08:47:19,08:49:19,"['43', '1']",[]
3,24,08:53:56,08:55:56,[],['43']
4,23,08:59:51,09:22:00,['32'],['1']
5,21,09:36:20,10:19:42,['38'],['32']
6,22,10:25:14,10:27:14,[],['38']
7,21,10:32:46,10:37:00,['29'],[]
8,22,10:42:32,10:53:33,['35'],[]
9,25,11:02:04,11:04:04,[],['29']
10,13,11:06:59,11:08:59,['36'],['35']
11,21,11:22:42,11:24:42,"['31', '46', '49']",['36']
12,22,11:30:14,11:32:14,[],['46']
13,25,11:40:45,11:42:45,[],['31']
14,12,11:49:58,11:51:58,[],['49']
15,21,12:11:56,19:00:00,[],[]
