number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:26:00,[],[]
2,3,08:35:19,09:17:00,"['15', '7', '23']",[]
3,2,09:20:28,09:26:32,[],"['7', '15']"
4,0,09:33:40,09:46:36,['53'],['23']
5,1,09:52:50,09:54:50,['34'],[]
6,3,10:01:45,10:11:37,"['36', '6']","['53', '34']"
7,4,10:15:05,10:17:17,['32'],['36']
8,5,10:23:00,10:25:16,[],['32']
9,6,10:25:58,10:27:58,[],['6']
10,2,10:35:20,10:37:20,['12'],[]
11,5,10:45:10,10:47:10,[],['12']
12,2,10:55:00,10:57:00,['30'],[]
13,3,11:00:28,11:14:33,['10'],[]
14,4,11:18:01,11:20:01,"['2', '58']","['30', '10']"
15,1,11:30:24,11:34:24,[],"['2', '58']"
16,0,11:40:38,19:00:00,[],[]
