user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[7, 16, 18]","[23, 0, 6, 17]",6.0,27.622,24.71,2
1,[7],"[28, 25]",4.0,7.494,6.92,1
2,"[0, 16, 18]","[1, 0, 6, 29]",9.5,28.617,19.17,2
3,[17],"[21, 0]",2.0,4.636,4.64,1
4,"[16, 17]","[12, 0, 27]",13.3,36.18,28.38,3
5,"[17, 10]","[23, 0, 1]",6.0,13.129,12.13,2
6,[6],"[15, 12]",4.0,7.714,5.75,1
7,"[6, 0]","[15, 6, 1]",13.7,18.059,18.06,2
8,"[16, 10]","[9, 0, 2]",4.0,19.302,19.3,2
9,"[6, 18]","[7, 6, 31]",11.6,27.157,23.5,2
10,"[8, 7]","[29, 28, 27]",8.0,12.637,12.64,2
11,"[10, 6]","[3, 0, 10]",4.0,25.284,18.08,2
12,[7],"[21, 28]",4.0,16.207,15.64,1
13,"[10, 17]","[4, 0, 24]",12.3,24.558,23.7,2
14,"[7, 0]","[22, 0, 18]",4.0,26.553,26.55,2
15,"[10, 8]","[4, 6, 29]",4.0,9.607,9.61,2
16,"[8, 0]","[30, 6, 1]",5.6,21.244,21.24,2
17,"[18, 0]","[6, 17, 1]",6.0,19.173,13.42,1
18,[6],"[6, 13]",2.0,9.36,9.36,1
19,"[6, 7]","[13, 0, 26]",13.0,38.404,28.37,3
