number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:00:31,[],[]
2,8,08:12:59,08:15:00,['15'],[]
3,3,08:19:09,09:09:54,['11'],['15']
4,9,09:17:30,09:19:30,[],['11']
5,3,09:27:06,10:07:54,['10'],[]
6,8,10:12:03,10:14:04,[],['10']
7,11,10:20:59,11:40:00,['12'],[]
8,3,11:51:04,12:18:57,['1'],['12']
9,10,12:28:44,12:30:44,[],['1']
10,9,12:33:13,13:56:39,['2'],[]
11,8,14:00:06,14:15:00,['16'],[]
12,3,14:19:09,14:21:09,[],"['16', '2']"
13,0,14:30:27,15:50:00,['8'],[]
14,12,16:13:30,16:15:30,['5'],['8']
15,3,16:32:10,16:34:10,[],['5']
16,14,16:43:28,19:00:00,[],[]
