number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,08:53:35,[],[]
2,2,09:05:00,09:07:00,['57'],[]
3,4,09:21:46,09:35:46,['69'],['57']
4,3,09:45:00,09:47:00,['54'],[]
5,2,09:52:32,09:54:32,[],['69']
6,0,10:05:57,10:35:38,['44'],['54']
7,3,10:52:29,10:54:29,[],['44']
8,2,11:00:01,11:17:00,['43'],[]
9,0,11:28:25,11:30:25,[],['43']
10,1,11:36:37,12:12:00,['24'],[]
11,0,12:18:12,12:50:21,"['50', '21']",['24']
12,1,12:56:33,12:58:33,['72'],[]
13,4,13:18:51,14:37:18,['6'],"['50', '21', '72']"
14,3,14:46:32,14:48:32,[],['6']
15,2,14:54:04,15:20:44,['15'],[]
16,4,15:35:30,16:15:04,['63'],['15']
17,0,16:41:04,19:00:00,[],['63']
