number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,07:46:03,[],[]
2,13,08:07:59,08:10:00,['29'],[]
3,0,08:21:09,08:23:09,[],['29']
4,11,08:40:07,08:42:07,['23'],[]
5,13,08:53:47,08:55:48,['45'],[]
6,14,08:59:29,09:08:14,['36'],[]
7,0,09:16:10,09:24:23,"['46', '3', '27']","['23', '36', '45']"
8,14,09:32:19,09:35:52,[],"['46', '3']"
9,12,09:42:35,10:05:00,['7'],['27']
10,14,10:11:43,10:13:43,[],['7']
11,13,10:17:24,10:20:14,"['28', '31']",[]
12,12,10:26:57,10:28:57,[],['31']
13,4,10:44:43,10:47:11,[],['28']
14,11,10:57:59,11:00:00,['4'],[]
15,14,11:11:04,11:40:00,['37'],['4']
16,10,11:56:36,11:58:36,[],['37']
17,4,12:04:30,12:47:18,['17'],[]
18,10,12:53:12,12:55:13,[],['17']
19,11,13:00:45,13:20:00,['2'],[]
20,4,13:30:48,13:32:48,[],['2']
21,10,13:38:42,13:40:42,['0'],[]
22,12,13:51:01,13:53:02,['34'],[]
23,14,13:59:45,14:01:45,[],"['34', '0']"
24,0,14:09:41,14:11:41,['48'],[]
25,10,14:33:52,14:52:37,[],['48']
26,16,15:02:56,19:00:00,[],[]
