user ID,used buses,used transfer points,waiting time,ride time
0,[18],"[6, 4]",2.0,5.915
1,"[19, 18]","[12, 3, 4]",17.7,20.183
2,[28],"[5, 6]",2.0,0.692
3,[19],"[3, 7]",2.0,7.128
4,[19],"[9, 11]",4.0,4.454
5,[29],"[7, 11]",2.0,17.65
6,"[18, 29]","[4, 3, 10]",4.0,13.252
7,[29],"[10, 7]",2.0,16.058
8,[29],"[3, 13]",8.2,16.721
9,"[19, 18]","[9, 3, 1]",23.2,14.538
10,[29],"[10, 3]",2.0,9.791
11,"[18, 29]","[4, 3, 10]",4.0,13.252
12,"[28, 19]","[1, 3, 7]",11.5,14.051
13,[28],"[0, 2]",4.0,9.692
14,[29],"[9, 11]",2.0,3.462
15,"[28, 19]","[4, 3, 12]",19.6,20.183
16,[19],"[12, 10]",2.0,6.923
17,[29],"[9, 13]",2.0,9.106
18,[18],"[2, 0]",2.0,7.128
19,[18],"[0, 2]",2.0,7.128
20,"[28, 19]","[5, 3, 9]",19.6,16.786
21,"[29, 28]","[7, 3, 1]",4.0,14.051
22,[19],"[7, 13]",2.0,23.354
23,"[28, 29]","[6, 3, 13]",23.0,22.495
24,[18],"[4, 0]",6.7,14.051
25,"[18, 19]","[6, 3, 12]",25.5,22.382
26,[18],"[4, 3]",2.0,3.462
27,"[19, 18]","[10, 3, 0]",15.3,20.38
28,"[29, 28]","[8, 3, 6]",6.9,10.761
29,[28],"[4, 3]",2.0,3.462
30,"[29, 18]","[9, 3, 2]",10.5,11.077
31,"[28, 29]","[2, 3, 11]",4.0,14.538
32,[28],"[0, 1]",2.0,6.231
33,[18],"[2, 3]",2.0,3.462
34,[28],"[0, 2]",2.0,7.128
35,[19],"[9, 13]",2.0,9.106
36,[19],"[13, 11]",2.0,5.709
37,[19],"[10, 11]",2.0,1.958
38,"[19, 18]","[8, 3, 4]",10.3,7.615
39,"[18, 19]","[4, 3, 11]",23.2,14.538
