user ID,used buses,used transfer points,waiting time,ride time
0,-,-,-,-
1,-,-,-,-
2,-,-,-,-
3,-,-,-,-
4,"[30, 21]","[17, 0, 2]",4.0,32.383
5,[30],"[18, 0]",2.0,18.795
6,-,-,-,-
7,-,-,-,-
8,"[21, 20]","[1, 0, 13]",11.1,28.187
9,"[10, 21, 30]","[7, 4, 0, 16]",26.6,71.391
10,[21],"[2, 0]",2.0,18.554
11,"[10, 21]","[7, 4, 0]",23.5,60.679
12,-,-,-,-
13,[14],"[24, 25]",2.0,9.0
14,-,-,-,-
15,[20],"[12, 14]",2.0,10.92
16,-,-,-,-
17,[10],"[7, 4]",2.0,18.125
18,[20],"[8, 13]",2.0,35.655
19,-,-,-,-
20,"[30, 20]","[16, 0, 9]",8.0,48.903
21,-,-,-,-
22,[14],"[22, 24]",2.0,20.839
23,[20],"[9, 14]",4.0,25.5
24,[21],"[2, 0]",2.0,18.554
25,-,-,-,-
26,-,-,-,-
27,"[14, 20, 30]","[25, 13, 0, 16]",13.3,33.368
28,[10],"[4, 6]",2.0,14.151
29,"[20, 14]","[8, 13, 22]",20.1,53.763
30,-,-,-,-
31,"[20, 14]","[14, 13, 23]",4.0,16.817
32,[30],"[0, 19]",4.0,24.329
33,-,-,-,-
34,-,-,-,-
35,"[30, 20]","[17, 0, 14]",10.0,32.403
36,"[10, 21, 30]","[6, 4, 0, 20]",23.5,84.384
37,-,-,-,-
38,-,-,-,-
39,"[30, 21]","[18, 0, 2]",9.1,37.349
40,-,-,-,-
41,-,-,-,-
42,-,-,-,-
43,"[10, 21, 30]","[7, 4, 0, 16]",25.5,71.179
44,"[10, 20]","[5, 8, 9]",15.2,32.493
45,-,-,-,-
46,-,-,-,-
47,-,-,-,-
48,"[14, 20]","[22, 13, 0]",4.3,34.895
49,"[30, 20]","[16, 0, 12]",11.2,34.324
