number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,08:08:21,[],[]
2,21,08:12:59,08:15:00,['29'],[]
3,28,08:30:38,08:42:08,"['4', '31']",['29']
4,25,08:49:03,08:51:04,[],['31']
5,23,08:56:12,08:58:12,[],['4']
6,22,08:59:29,09:01:30,['10'],[]
7,28,09:14:36,09:16:36,"['1', '30']",['10']
8,27,09:20:14,09:22:15,[],['1']
9,25,09:26:06,09:28:06,[],['30']
10,23,09:33:14,09:56:35,['16'],[]
11,28,10:08:26,10:10:27,[],['16']
12,22,10:23:33,10:25:33,['3'],[]
13,0,10:31:58,10:42:52,"['0', '20']",['3']
14,26,10:57:31,10:59:31,[],['0']
15,27,11:00:48,11:02:48,[],['20']
16,0,11:18:42,11:20:42,"['14', '7']",[]
17,23,11:28:11,11:30:12,[],['7']
18,24,11:32:46,11:34:47,[],['14']
19,32,11:44:34,19:00:00,[],[]
