number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:01:34,[],[]
2,17,08:04:26,08:16:22,"['4', '23', '31']",[]
3,30,08:22:55,08:24:55,['38'],['23']
4,28,08:31:28,08:33:29,['29'],"['38', '4', '31']"
5,31,08:36:03,08:38:03,['8'],[]
6,6,08:49:54,08:51:54,[],"['8', '29']"
7,28,09:06:16,09:16:36,['10'],[]
8,30,09:23:09,09:40:28,"['19', '36']",[]
9,29,09:43:20,09:45:20,['15'],['10']
10,6,09:51:04,09:53:09,[],"['15', '19', '36']"
11,28,10:07:31,10:10:27,['16'],[]
12,6,10:24:49,10:27:44,[],['16']
13,33,10:27:44,19:00:00,[],[]
