number,stop ID,arrival time,departure time,pick up users,drop of users
1,33,07:00:00,08:22:52,[],[]
2,6,08:22:52,08:24:52,['27'],[]
3,12,08:35:13,08:39:46,['37'],['27']
4,13,08:42:20,08:44:21,['28'],[]
5,6,08:53:42,08:55:42,"['8', '18', '9', '29']","['28', '37']"
6,15,09:00:20,09:02:21,[],['29']
7,13,09:07:29,09:09:29,[],"['8', '18']"
8,11,09:15:54,09:17:55,[],['9']
9,10,09:21:46,09:30:00,"['26', '2']",[]
10,15,09:36:33,09:47:38,[],['26']
11,6,09:52:16,09:58:12,"['15', '36']",['2']
12,9,10:09:41,10:11:42,[],['15']
13,8,10:12:59,10:15:00,['20'],[]
14,7,10:18:51,10:22:11,['0'],['36']
15,0,10:31:58,10:33:59,['3'],"['20', '0']"
16,8,10:47:24,10:49:24,[],['3']
17,15,10:58:29,11:01:25,['14'],[]
18,0,11:18:42,11:20:42,[],['14']
19,33,11:37:56,19:00:00,[],[]
