number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,08:28:20,[],[]
2,26,08:42:59,08:45:00,['28'],[]
3,28,08:49:38,08:51:38,['33'],['28']
4,25,08:58:33,09:02:51,[],['33']
5,23,09:07:59,09:10:00,['6'],[]
6,28,09:21:51,09:24:34,['24'],['6']
7,22,09:37:40,09:39:40,[],['24']
8,27,09:49:57,09:51:58,['37'],[]
9,28,09:55:36,09:57:36,[],['37']
10,26,10:02:14,10:04:14,['17'],[]
11,25,10:06:48,10:08:48,[],['17']
12,0,10:20:59,10:23:00,['26'],[]
13,22,10:29:25,10:32:51,[],['26']
14,28,10:45:57,11:19:00,['0'],[]
15,23,11:30:51,11:32:51,[],['0']
16,25,11:37:59,11:40:00,['11'],[]
17,28,11:46:55,11:55:00,['25'],['11']
18,24,12:04:21,12:06:21,[],['25']
19,21,12:12:46,12:14:47,['7'],[]
20,27,12:27:38,12:50:00,['20'],['7']
21,0,13:05:54,13:07:54,"['9', '35']",['20']
22,23,13:15:23,13:18:04,[],['35']
23,24,13:20:38,13:22:38,"['38', '8']",['9']
24,28,13:31:59,13:34:00,[],"['38', '8']"
25,27,13:37:38,13:40:00,['1'],[]
26,25,13:43:51,13:54:00,['27'],[]
27,21,14:03:00,14:05:00,['12'],['1']
28,0,14:09:38,14:11:38,[],"['27', '12']"
29,32,14:11:37,19:00:00,[],[]
