user ID,used buses,used transfer points,waiting time,ride time
0,"[8, 7]","[29, 28, 23]",4.0,20.854
1,[7],"[27, 21]",12.1,12.857
2,[0],"[20, 18]",2.0,3.857
3,-,-,-,-
4,"[0, 8]","[20, 6, 31]",4.0,17.604
5,"[0, 8]","[0, 6, 29]",25.6,23.0
6,"[7, 8, 0]","[23, 28, 6, 4]",8.1,30.086
7,[7],"[21, 27]",2.0,12.857
8,"[7, 8, 0]","[24, 28, 6, 18]",8.0,26.985
9,"[0, 6, 7]","[4, 6, 0, 24]",18.3,31.175
10,"[0, 8]","[18, 6, 30]",4.0,10.696
11,"[7, 8, 6]","[25, 28, 6, 7]",11.4,32.941
12,"[7, 6]","[21, 0, 7]",20.9,14.427
13,"[8, 6]","[29, 6, 10]",4.0,16.116
14,-,-,-,-
15,[0],"[4, 0]",2.0,13.907
16,"[6, 8]","[10, 6, 30]",4.0,18.186
17,[7],"[26, 25]",2.0,2.571
18,-,-,-,-
19,"[6, 0]","[13, 6, 4]",4.6,13.217
20,"[7, 6]","[27, 0, 9]",20.8,29.751
21,"[8, 0]","[29, 6, 18]",4.0,8.625
22,[6],"[0, 6]",4.0,25.347
23,[6],"[12, 10]",2.0,5.455
24,"[8, 7]","[31, 28, 22]",4.0,15.683
25,[7],"[28, 24]",2.0,9.36
26,"[0, 7]","[1, 0, 22]",20.4,11.064
27,"[7, 6]","[25, 0, 9]",24.9,27.493
28,"[7, 8]","[26, 28, 29]",12.9,13.636
29,[0],"[18, 4]",2.0,6.556
30,[8],"[31, 29]",2.0,6.429
31,-,-,-,-
32,-,-,-,-
33,"[0, 8, 7]","[19, 6, 28, 25]",25.7,24.173
34,[6],"[15, 8]",2.0,9.091
35,"[8, 6, 7]","[29, 6, 0, 23]",14.8,30.496
36,[6],"[16, 7]",2.0,10.286
37,"[7, 8]","[27, 28, 31]",19.3,6.208
38,"[7, 8, 6]","[24, 28, 6, 13]",9.3,33.47
39,[6],"[12, 14]",2.0,3.637
