number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,09:04:47,[],[]
2,0,09:04:46,09:06:47,['49'],[]
3,7,09:11:23,09:13:24,[],['49']
4,8,09:27:59,09:30:00,['1'],[]
5,3,09:35:32,09:37:32,['16'],[]
6,7,09:47:02,09:49:02,[],['16']
7,0,09:53:38,09:55:39,[],['1']
8,7,10:00:15,10:15:00,['25'],[]
9,3,10:24:30,11:40:00,['10'],['25']
10,8,11:45:32,11:47:32,[],['10']
11,13,12:04:15,12:19:04,"['29', '33']",[]
12,11,12:26:40,12:28:41,[],['29']
13,3,12:43:27,12:57:22,"['32', '43']",['33']
14,10,13:10:25,13:12:26,[],['43']
15,11,13:15:02,13:17:02,[],['32']
16,8,13:26:15,13:40:00,"['42', '24']",[]
17,13,13:56:43,13:58:43,[],"['42', '24']"
18,28,14:31:07,19:00:00,[],[]
