number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:08:35,[],[]
2,17,08:29:28,08:31:28,['49'],[]
3,4,08:37:59,08:40:00,['4'],[]
4,0,08:56:08,10:20:38,"['47', '3']","['4', '49']"
5,16,10:33:11,10:35:41,[],"['47', '3']"
6,4,10:40:39,11:13:15,"['22', '23']",[]
7,18,11:25:15,11:27:15,[],['23']
8,19,11:30:01,11:32:01,[],['22']
9,4,11:44:19,12:39:44,['39'],[]
10,17,12:46:15,12:48:15,[],['39']
11,4,12:54:46,12:56:47,['18'],[]
12,16,13:01:45,13:03:45,[],['18']
13,15,13:07:26,13:30:00,['17'],[]
14,4,13:38:30,13:46:31,[],['17']
15,28,14:02:39,19:00:00,[],[]
