number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,07:54:45,[],[]
2,1,08:03:03,08:05:03,['19'],[]
3,0,08:13:21,08:15:22,[],['19']
4,4,08:31:30,09:08:51,['16'],[]
5,3,09:13:27,09:40:00,['11'],['16']
6,4,09:44:36,10:23:43,['13'],['11']
7,0,10:39:51,10:41:52,"['22', '5', '44']",['13']
8,4,10:58:00,11:00:01,[],"['22', '5', '44']"
9,3,11:04:37,11:06:38,['23'],[]
10,4,11:11:14,11:13:15,[],['23']
11,3,11:17:51,12:33:00,"['18', '39']",[]
12,4,12:37:36,12:50:46,['32'],"['18', '39']"
13,3,12:55:22,12:57:22,['33'],['32']
14,6,13:04:58,13:07:00,[],['33']
15,5,13:07:55,13:30:00,['36'],[]
16,4,13:37:36,13:46:31,['17'],[]
17,3,13:51:07,13:53:08,[],['17']
18,1,14:02:21,14:04:22,[],['36']
19,28,14:12:40,19:00:00,[],[]
