user ID,used buses,used transfer points,waiting time,ride time
0,"[92, 8]","[21, 0, 3]",4.0,17.877
1,"[4, 8]","[14, 4, 3]",6.0,11.623
2,[4],"[4, 16]",2.0,3.728
3,"[4, 8, 9, 64]","[16, 4, 0, 13, 27]",15.3,44.527
4,"[8, 9, 64]","[5, 3, 13, 27]",25.7,30.222
5,[4],"[14, 17]",2.0,12.384
6,[4],"[17, 20]",2.0,9.237
7,-,-,-,-
8,-,-,-,-
9,[92],"[23, 24]",2.0,5.538
10,"[8, 9]","[5, 3, 11]",22.4,16.992
11,"[8, 4]","[1, 4, 17]",4.0,15.28
12,"[4, 8]","[17, 4, 3]",14.8,8.357
13,"[64, 9, 8, 4]","[12, 13, 3, 4, 20]",25.3,36.819
14,[4],"[20, 17]",2.0,9.237
15,"[8, 9, 64]","[1, 3, 13, 24]",10.0,30.515
16,"[64, 9, 8, 4]","[25, 13, 3, 4, 18]",24.6,42.793
17,"[9, 8]","[7, 0, 1]",4.8,9.692
18,"[64, 9]","[26, 13, 9]",6.0,16.915
19,"[64, 9]","[25, 13, 3]",25.7,23.26
20,"[92, 4]","[23, 0, 16]",11.1,25.343
21,"[64, 92, 4]","[26, 24, 0, 17]",14.1,39.999
22,[4],"[16, 4]",2.0,3.728
23,"[4, 8]","[17, 4, 5]",4.0,10.604
24,"[92, 8]","[22, 0, 6]",20.3,28.066
25,"[92, 9]","[21, 0, 10]",4.0,25.422
26,[9],"[3, 0]",4.0,10.589
27,"[92, 4]","[24, 0, 19]",14.1,41.53
28,"[8, 9, 92]","[6, 3, 0, 22]",9.0,26.873
29,"[92, 64]","[0, 24, 12]",6.0,29.374
30,"[8, 9]","[2, 0, 7]",21.6,10.589
31,"[64, 9]","[26, 13, 9]",5.6,15.489
32,[4],"[15, 0]",2.0,9.0
33,"[8, 9, 64]","[5, 3, 13, 12]",26.4,25.47
34,[64],"[25, 26]",2.0,7.228
35,[9],"[13, 8]",2.0,12.538
36,"[92, 8]","[22, 0, 1]",24.3,18.081
37,"[9, 64]","[11, 13, 26]",4.0,12.092
38,"[92, 4]","[22, 0, 20]",17.8,39.01
39,-,-,-,-
