number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:33:33,[],[]
2,0,08:33:32,08:35:33,['25'],[]
3,10,08:52:24,08:54:25,[],['25']
4,11,08:56:22,08:58:22,['37'],[]
5,13,09:04:04,09:44:57,"['31', '16']",['37']
6,9,09:54:03,09:56:04,[],['31']
7,3,10:03:40,10:05:41,['28'],['16']
8,0,10:14:59,10:17:00,[],['28']
9,13,10:41:18,10:50:00,"['19', '35']",[]
10,8,11:02:32,11:07:49,[],['35']
11,3,11:11:58,11:21:18,"['33', '10', '15']",['19']
12,11,11:32:22,11:34:23,[],['10']
13,13,11:40:05,12:10:10,['18'],"['33', '15']"
14,9,12:19:16,12:21:17,[],['18']
15,3,12:28:53,12:30:53,['4'],[]
16,13,12:47:33,12:49:35,['13'],['4']
17,3,13:06:15,13:20:00,['26'],['13']
18,7,13:27:07,13:29:07,['17'],[]
19,0,13:32:34,13:35:22,['3'],"['26', '17']"
20,13,13:59:40,14:09:01,[],['3']
21,0,14:33:19,14:36:45,['30'],[]
22,7,14:40:12,14:42:12,[],['30']
23,28,14:45:39,19:00:00,[],[]
