number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:07:21,[],[]
2,9,08:27:59,08:30:00,['57'],[]
3,10,08:33:19,08:35:19,[],['57']
4,12,08:44:32,08:46:33,['30'],[]
5,13,08:50:14,08:52:15,[],['30']
6,9,09:04:23,09:07:26,['67'],[]
7,3,09:17:35,09:19:36,['19'],[]
8,7,09:29:06,09:31:06,[],['19']
9,0,09:35:42,09:40:24,"['29', '65']",['67']
10,7,09:45:00,09:53:31,[],"['29', '65']"
11,3,10:03:01,10:05:01,['38'],[]
12,9,10:15:10,10:23:04,[],['38']
13,8,10:27:40,10:44:14,['78'],[]
14,3,10:49:46,10:51:46,"['14', '58', '10']",['78']
15,8,10:57:18,10:59:19,[],['58']
16,9,11:03:55,11:05:56,[],['14']
17,13,11:18:04,11:20:04,['11'],['10']
18,11,11:27:40,11:30:00,['20'],[]
19,10,11:32:36,11:38:03,['25'],['20']
20,9,11:41:22,11:43:23,[],['25']
21,11,11:47:59,11:50:00,['7'],[]
22,3,12:04:46,12:29:53,['49'],"['7', '11']"
23,0,12:42:18,12:44:18,['62'],['49']
24,7,12:48:54,12:50:55,['37'],[]
25,3,13:00:25,13:02:25,"['76', '35']",[]
26,8,13:07:57,13:10:00,['94'],['37']
27,9,13:14:36,13:16:36,[],['94']
28,10,13:19:55,13:21:56,['89'],[]
29,11,13:24:32,13:26:33,[],['35']
30,12,13:34:09,13:36:09,[],['76']
31,13,13:39:50,13:44:18,[],"['62', '89']"
32,12,13:47:59,13:50:00,['61'],[]
33,10,13:59:13,14:15:00,['8'],[]
34,3,14:28:03,14:30:03,"['21', '39', '68']","['61', '8']"
35,7,14:39:33,15:10:00,"['87', '97']","['21', '39', '68']"
36,0,15:14:36,15:23:08,['27'],"['87', '97']"
37,7,15:27:44,15:55:00,['81'],['27']
38,3,16:04:30,16:28:37,"['3', '0']",['81']
39,11,16:43:23,16:45:23,[],['0']
40,12,16:52:59,16:55:00,['80'],['3']
41,3,17:17:13,17:19:13,[],['80']
42,14,17:31:38,19:00:00,[],[]
