number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:38:00,[],[]
2,0,08:38:00,08:40:00,['64'],[]
3,3,08:52:25,08:54:25,"['82', '2']",['64']
4,8,08:59:57,09:03:23,[],['2']
5,9,09:07:59,09:10:00,['59'],[]
6,10,09:13:19,09:15:19,[],['82']
7,11,09:17:55,09:45:00,['98'],['59']
8,9,09:49:36,09:51:36,['4'],['98']
9,10,09:54:55,10:00:00,['28'],['4']
10,11,10:02:36,10:04:36,[],['28']
11,12,10:12:12,10:25:00,['31'],[]
12,11,10:32:36,10:49:59,['90'],[]
13,8,10:59:12,11:01:13,[],['31']
14,3,11:06:45,11:08:46,[],['90']
15,7,11:18:16,11:30:00,['50'],[]
16,3,11:39:30,11:41:36,"['72', '93']",['50']
17,9,11:51:45,11:53:46,['16'],[]
18,12,12:05:54,12:07:54,[],"['72', '93', '16']"
19,13,12:11:35,12:15:00,"['77', '12']",[]
20,12,12:18:41,12:20:41,['96'],[]
21,9,12:32:49,12:36:15,[],['12']
22,3,12:46:24,12:55:54,['75'],"['77', '96']"
23,9,13:06:03,13:40:19,['56'],['75']
24,8,13:44:55,13:46:56,['60'],[]
25,3,13:52:28,13:54:28,"['24', '52', '44']","['60', '56']"
26,9,14:04:37,14:06:38,[],['24']
27,11,14:11:14,14:13:15,[],['52']
28,12,14:20:51,14:28:22,[],['44']
29,10,14:37:35,15:00:00,['66'],[]
30,11,15:02:36,15:04:36,['32'],[]
31,12,15:12:12,15:14:13,[],['66']
32,13,15:17:54,15:25:00,['54'],['32']
33,10,15:34:56,15:36:56,[],['54']
34,9,15:40:15,15:50:00,['13'],[]
35,3,16:00:09,16:17:50,[],['13']
36,9,16:27:59,16:30:00,['33'],[]
37,3,16:40:09,16:56:32,"['53', '43']",['33']
38,8,17:02:04,17:12:53,[],"['53', '43']"
39,14,17:29:31,19:00:00,[],[]
