number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:08:14,[],[]
2,5,08:27:59,08:30:00,['2'],[]
3,4,08:37:36,08:39:36,['82'],[]
4,3,08:44:12,08:54:25,['5'],"['82', '2']"
5,2,08:59:01,09:01:02,[],['5']
6,4,09:10:15,09:45:00,['38'],[]
7,3,09:49:36,09:51:36,[],['38']
8,6,09:59:12,10:01:13,['91'],[]
9,2,10:11:01,10:15:00,['74'],['91']
10,3,10:19:36,10:21:36,[],['74']
11,6,10:29:12,10:38:58,"['14', '99']",[]
12,5,10:39:53,10:41:53,['58'],[]
13,3,10:49:46,11:10:35,"['90', '78']","['14', '58', '99']"
14,5,11:18:28,11:20:28,[],['78']
15,6,11:21:23,11:23:23,[],['90']
16,4,11:31:16,11:34:59,"['72', '93']",[]
17,3,11:39:35,12:07:27,['11'],"['93', '72']"
18,6,12:15:03,12:17:04,[],['11']
19,5,12:17:59,12:20:00,['49'],[]
20,3,12:27:53,12:29:53,[],['49']
21,2,12:34:29,12:42:26,['35'],[]
22,3,12:47:02,12:49:11,['77'],['35']
23,4,12:53:47,12:55:48,['76'],['77']
24,3,13:00:24,13:02:25,[],['76']
25,1,13:11:38,13:20:00,['69'],[]
26,2,13:24:36,13:30:00,['24'],['69']
27,3,13:34:36,13:51:36,[],['24']
28,1,14:00:49,14:03:23,['73'],[]
29,2,14:07:59,14:10:00,"['21', '68']",[]
30,3,14:14:36,14:26:07,[],"['21', '68']"
31,6,14:33:43,14:35:45,[],['73']
32,3,14:43:21,15:02:11,['27'],[]
33,0,15:14:36,15:16:36,"['87', '97']",['27']
34,4,15:32:44,15:34:45,[],['87']
35,5,15:42:21,15:50:23,['88'],['97']
36,4,15:57:59,16:00:00,['34'],[]
37,3,16:04:36,16:06:36,[],['88']
38,2,16:11:12,16:13:13,[],['34']
39,0,16:22:43,16:35:00,"['53', '92']",[]
40,1,16:43:18,16:45:18,['43'],[]
41,3,16:54:31,16:56:32,['33'],"['53', '92', '43']"
42,5,17:04:25,17:06:25,[],['33']
43,14,17:26:10,19:00:00,[],[]
