number,stop ID,arrival time,departure time,pick up users,drop of users
1,14,07:00:00,08:57:30,[],[]
2,0,08:57:30,08:59:30,['53'],[]
3,2,09:06:37,09:12:51,[],['53']
4,3,09:16:18,09:50:55,"['15', '42']",[]
5,5,09:56:49,10:00:00,['2'],['42']
6,6,10:00:41,10:09:12,[],"['15', '2']"
7,4,10:15:06,10:55:00,['29'],[]
8,6,11:00:54,11:16:00,['22'],['29']
9,3,11:21:42,11:25:19,"['3', '21']",['22']
10,1,11:32:14,11:34:14,[],['21']
11,0,11:40:27,11:55:00,['38'],['3']
12,3,12:04:18,12:06:18,[],['38']
13,4,12:09:45,12:11:46,['59'],[]
14,3,12:15:13,13:20:00,['44'],['59']
15,4,13:23:27,13:32:05,[],['44']
16,6,13:37:59,13:40:00,['13'],[]
17,5,13:40:41,13:50:17,['19'],['13']
18,3,13:56:11,13:58:12,[],['19']
19,6,14:03:54,14:10:00,['8'],[]
20,5,14:10:41,14:15:00,['10'],[]
21,3,14:20:54,14:33:01,"['16', '35']","['8', '10']"
22,6,14:38:43,14:42:58,[],"['16', '35']"
23,14,14:57:22,19:00:00,[],[]
