number,stop ID,arrival time,departure time,pick up users,drop of users
1,6,07:00:00,09:18:09,[],[]
2,31,09:30:00,09:32:00,['39'],[]
3,29,09:38:26,09:47:00,['58'],[]
4,6,09:52:45,11:05:30,['45'],"['39', '58']"
5,28,11:19:52,11:38:42,"['2', '35', '3']",['45']
6,31,11:41:16,11:43:16,[],['35']
7,30,11:47:20,11:54:22,[],['2']
8,29,11:57:14,11:59:14,['73'],[]
9,6,12:04:59,12:16:30,['62'],"['73', '3']"
10,17,12:19:22,12:21:22,[],['62']
11,6,12:24:14,12:30:03,"['5', '17']",[]
12,28,12:44:25,12:57:00,['37'],"['5', '17']"
13,30,13:03:33,13:17:00,['65'],[]
14,6,13:24:49,19:00:00,[],"['37', '65']"
