number,stop ID,arrival time,departure time,pick up users,drop of users
1,16,07:00:00,08:08:00,[],[]
2,9,08:22:59,08:25:00,['13'],[]
3,10,08:33:13,08:35:13,['74'],[]
4,11,08:42:55,08:44:56,[],['74']
5,0,09:08:34,09:10:35,"['20', '54']",['13']
6,12,09:29:52,09:32:57,[],"['20', '54']"
7,10,09:47:19,09:54:46,['4'],[]
8,9,10:02:59,10:05:00,['98'],['4']
9,4,10:21:27,10:27:49,['95'],['98']
10,9,10:44:16,10:46:17,[],['95']
11,13,11:02:59,11:05:00,['21'],[]
12,12,11:14:21,11:26:45,"['64', '59']",[]
13,11,11:33:40,11:35:40,[],['59']
14,9,11:40:58,11:42:59,[],['21']
15,8,11:57:58,12:37:08,['44'],['64']
16,9,12:52:07,12:54:08,['84'],[]
17,13,13:10:50,13:12:51,[],['44']
18,14,13:17:59,13:20:00,['24'],[]
19,0,13:31:03,13:37:53,['17'],"['84', '24']"
20,14,13:48:56,13:50:57,['5'],[]
21,12,14:00:18,14:02:18,[],['17']
22,9,14:10:25,14:12:26,['41'],[]
23,8,14:27:25,14:56:49,['61'],"['5', '41']"
24,4,15:14:49,15:18:49,"['27', '92', '93']",[]
25,11,15:33:51,15:35:52,[],"['92', '93']"
26,13,15:52:07,15:54:08,[],['61']
27,14,15:59:16,16:01:17,[],['27']
28,0,16:12:20,16:14:20,"['80', '94']",[]
29,14,16:25:23,16:27:24,[],['80']
30,11,16:42:49,16:55:00,['90'],['94']
31,9,17:00:18,17:02:18,[],['90']
32,11,17:07:36,17:10:00,['26'],[]
33,4,17:25:02,17:27:02,[],['26']
34,16,17:45:01,19:00:00,[],[]
