user ID,used buses,used transfer points,waiting time,ride time
0,"[120, 21]","[10, 4, 3]",4.0,21.09
1,[110],"[5, 4]",2.0,5.143
2,"[121, 10]","[2, 4, 7]",4.0,36.107
3,[121],"[3, 4]",2.0,12.857
4,[20],"[10, 9]",2.0,8.233
5,"[20, 110]","[14, 8, 7]",8.0,39.983
6,-,-,-,-
7,[10],"[6, 5]",2.0,8.233
8,"[10, 21]","[5, 4, 0]",14.2,42.053
9,[10],"[4, 7]",4.0,15.987
10,-,-,-,-
11,[121],"[1, 4]",6.0,28.286
12,-,-,-,-
13,"[20, 21]","[9, 0, 1]",12.4,48.209
14,"[120, 121]","[11, 4, 2]",28.2,35.62
15,"[120, 121]","[14, 0, 3]",7.3,35.114
16,[121],"[1, 3]",2.0,15.429
17,"[121, 20]","[3, 0, 12]",6.0,43.882
18,"[110, 21]","[8, 4, 1]",29.7,46.286
19,"[21, 120]","[0, 4, 10]",11.4,44.439
20,"[21, 20]","[2, 0, 12]",27.7,35.625
21,[20],"[13, 9]",16.4,21.585
22,-,-,-,-
23,"[121, 120]","[4, 0, 14]",5.2,47.266
24,"[20, 121]","[14, 0, 3]",12.8,35.114
25,[120],"[4, 11]",2.0,15.049
26,"[20, 21]","[11, 4, 3]",4.0,27.906
27,"[10, 20]","[5, 4, 14]",20.3,41.598
28,"[21, 10]","[2, 4, 8]",10.0,44.271
29,-,-,-,-
30,[10],"[5, 7]",2.0,11.06
31,"[10, 120]","[7, 4, 10]",8.7,24.219
32,-,-,-,-
33,"[121, 110]","[2, 4, 8]",8.0,43.604
34,"[21, 110]","[1, 4, 7]",29.4,43.821
35,"[10, 21]","[5, 4, 1]",27.8,33.429
36,"[120, 10]","[10, 4, 7]",4.0,23.768
37,-,-,-,-
38,[21],"[0, 1]",2.0,8.625
39,-,-,-,-
40,[121],"[1, 4]",4.0,28.286
41,"[20, 110]","[9, 8, 6]",6.0,26.348
42,[10],"[6, 7]",2.0,3.857
43,[21],"[0, 3]",4.0,23.618
44,"[110, 20]","[7, 8, 13]",13.6,39.205
45,[120],"[4, 9]",4.0,16.465
46,[121],"[3, 0]",13.9,23.618
47,[120],"[14, 9]",2.0,17.488
48,"[10, 121]","[6, 4, 3]",26.1,24.987
49,-,-,-,-
50,"[121, 10]","[3, 4, 8]",13.1,30.857
51,"[21, 120]","[3, 4, 14]",11.1,43.335
52,-,-,-,-
53,"[120, 110]","[10, 4, 7]",4.0,23.768
54,"[21, 20]","[1, 0, 12]",25.7,27.911
55,"[10, 120]","[6, 4, 9]",8.7,28.595
56,-,-,-,-
57,-,-,-,-
58,[10],"[6, 4]",18.1,13.375
59,[20],"[12, 11]",2.0,6.924
60,-,-,-,-
61,"[110, 20]","[6, 8, 13]",10.0,59.354
62,"[120, 121]","[12, 0, 1]",25.7,29.045
63,[121],"[2, 0]",2.0,15.903
64,"[20, 10]","[12, 8, 5]",13.7,40.076
65,"[120, 110]","[13, 4, 8]",6.2,49.309
66,"[120, 121]","[9, 0, 1]",13.6,37.564
67,-,-,-,-
68,"[21, 110]","[1, 4, 7]",11.1,43.821
69,-,-,-,-
70,[121],"[1, 3]",4.0,15.429
71,[120],"[9, 11]",2.0,5.301
72,-,-,-,-
73,[120],"[0, 10]",8.8,39.243
74,[20],"[10, 11]",2.0,7.714
75,[120],"[9, 14]",2.0,17.488
76,-,-,-,-
77,"[110, 120]","[8, 4, 10]",8.5,26.233
78,"[110, 120]","[6, 4, 14]",25.8,43.853
79,[21],"[0, 4]",2.0,36.206
80,"[21, 20]","[2, 0, 14]",24.7,27.399
81,[110],"[8, 5]",2.0,12.857
82,"[110, 120]","[7, 8, 12]",4.0,30.496
83,"[121, 110]","[2, 4, 8]",18.1,38.571
84,"[20, 121]","[9, 0, 2]",14.8,49.256
85,"[120, 110]","[13, 8, 7]",21.0,45.579
86,-,-,-,-
87,-,-,-,-
88,[10],"[8, 4]",6.0,23.483
89,[120],"[10, 4]",2.0,8.233
90,[20],"[11, 9]",2.0,5.301
91,-,-,-,-
92,"[21, 20]","[3, 4, 11]",10.5,27.906
93,"[110, 20]","[5, 4, 11]",4.0,20.192
94,"[21, 20]","[1, 0, 11]",24.7,35.114
95,"[21, 20]","[3, 4, 9]",6.9,29.322
96,"[120, 10]","[10, 4, 7]",18.1,23.768
97,-,-,-,-
98,[20],"[9, 4]",2.0,16.465
99,-,-,-,-
