number,stop ID,arrival time,departure time,pick up users,drop of users
1,0,07:00:00,10:10:13,['32'],[]
2,21,10:18:47,10:31:00,[],['32']
3,22,10:34:32,10:41:28,['33'],[]
4,21,10:45:00,10:47:00,['27'],[]
5,0,10:55:34,11:09:33,"['43', '62']","['27', '33']"
6,21,11:18:07,11:21:28,[],['43']
7,22,11:25:00,11:27:00,['6'],[]
8,23,11:30:32,11:32:32,[],['62']
9,24,11:38:04,11:40:04,[],['6']
10,23,11:45:36,12:17:00,['30'],[]
11,0,12:32:22,12:42:00,['16'],['30']
12,21,12:50:34,14:07:00,['24'],['16']
13,24,14:19:28,15:26:51,"['55', '15']",['24']
14,22,15:35:53,15:37:53,[],['15']
15,21,15:41:25,15:47:00,['48'],[]
16,0,15:55:34,15:57:34,[],"['48', '55']"
17,21,16:06:08,16:17:00,['1'],[]
18,0,16:25:34,19:00:00,[],['1']
