user ID,used buses,used transfer points,waiting time,ride time,shortest time possible,number of transfers(for shortest)
0,"[21, 30]","[2, 0, 17]",4.0,19.928,23.9,2
1,"[21, 10]","[0, 4, 7]",4.0,37.148,39.62,2
2,"[121, 20]","[1, 0, 14]",4.0,14.133,18.12,2
3,"[10, 20, 21]","[6, 8, 4, 3]",11.8,29.363,21.92,2
4,"[120, 121]","[8, 0, 2]",6.5,41.655,31.67,2
5,"[130, 120]","[15, 0, 8]",4.0,33.006,37.0,2
6,"[14, 20]","[22, 13, 14]",23.0,14.013,18.0,2
7,[30],"[15, 21]",2.0,17.514,19.5,1
8,[121],"[1, 2]",2.0,5.538,7.52,1
9,"[20, 21]","[8, 4, 0]",6.0,38.998,32.23,1
