number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,08:43:00,[],[]
2,6,08:43:00,08:45:00,['9'],[]
3,10,08:55:21,08:57:21,['0'],['9']
4,12,09:02:48,09:04:49,['26'],[]
5,15,09:10:33,09:12:34,[],['26']
6,6,09:17:12,10:34:52,['24'],['0']
7,15,10:39:30,10:56:30,[],['24']
8,6,11:01:08,12:25:05,['4'],[]
9,14,12:32:00,14:25:00,['19'],['4']
10,15,14:27:34,14:29:34,[],['19']
11,16,14:32:26,15:00:00,['3'],[]
12,6,15:01:49,15:03:49,[],['3']
13,9,15:15:18,16:25:33,['8'],[]
14,11,16:29:36,16:40:00,['11'],[]
15,6,16:52:43,16:54:43,['12'],"['8', '11']"
16,16,16:56:32,16:58:32,[],['12']
17,22,17:00:21,19:00:00,[],[]
