number,stop ID,arrival time,departure time,pick up users,drop of users
1,22,07:00:00,07:50:20,[],[]
2,8,08:02:59,08:05:00,['18'],[]
3,15,08:14:05,08:16:05,[],['18']
4,6,08:20:43,09:09:52,['28'],[]
5,13,09:19:13,09:21:14,[],['28']
6,10,09:28:43,09:30:43,['6'],[]
7,11,09:34:34,09:36:35,[],['6']
8,8,09:41:13,11:50:51,['21'],[]
9,6,12:03:30,12:05:31,['15'],['21']
10,12,12:15:52,12:17:53,['29'],[]
11,11,12:21:44,12:23:45,[],['15']
12,10,12:27:36,12:41:28,['17'],[]
13,0,12:55:50,15:36:38,"['2', '13']","['29', '17']"
14,9,15:50:28,15:52:28,['1'],[]
15,12,15:58:53,16:00:54,[],"['1', '2']"
16,13,16:03:28,16:05:28,[],['13']
17,14,16:08:02,16:40:00,['23'],[]
18,6,16:46:55,16:49:59,[],['23']
19,22,16:49:59,19:00:00,[],[]
