number,stop ID,arrival time,departure time,pick up users,drop of users
1,32,07:00:00,08:34:40,[],[]
2,1,08:37:59,08:40:00,['8'],[]
3,4,08:47:01,08:51:37,['38'],[]
4,6,08:54:23,08:56:23,[],['8']
5,18,08:58:26,09:00:27,[],['38']
6,20,09:03:13,09:05:13,['28'],[]
7,18,09:07:59,09:10:00,['44'],[]
8,6,09:12:03,09:24:03,['29'],"['28', '44']"
9,3,09:29:35,09:31:36,[],['29']
10,6,09:37:08,10:00:00,"['6', '7']",[]
11,19,10:02:03,10:04:51,[],"['6', '7']"
12,20,10:06:54,10:30:00,['19'],[]
13,19,10:32:03,10:34:03,['2'],['19']
14,1,10:45:12,10:47:13,['32'],[]
15,0,10:50:32,10:52:32,[],"['32', '2']"
16,32,10:52:31,19:00:00,[],[]
