user ID,used buses,used transfer points,waiting time,ride time
0,[18],"[5, 6]",2.0,0.692
1,"[14, 28, 19]","[20, 4, 3, 12]",22.4,34.918
2,"[24, 18]","[20, 4, 2]",25.1,20.838
3,"[29, 18, 24]","[8, 3, 4, 18]",12.5,16.615
4,[24],"[4, 20]",7.8,14.132
5,[29],"[7, 11]",2.0,17.65
6,[28],"[6, 3]",2.0,5.709
7,"[14, 18]","[19, 4, 5]",4.0,14.945
8,[18],"[5, 1]",2.0,10.568
9,"[19, 28, 24]","[13, 3, 4, 19]",29.1,29.484
10,[14],"[19, 18]",2.0,2.077
11,[18],"[2, 0]",2.0,7.128
12,"[19, 28, 14]","[13, 3, 4, 19]",11.7,29.371
13,"[24, 28, 19]","[16, 4, 3, 11]",25.2,18.939
14,"[24, 18]","[18, 0, 1]",6.0,27.341
15,"[19, 28]","[9, 3, 2]",4.0,11.077
16,[19],"[8, 11]",2.0,6.923
17,"[24, 28]","[19, 4, 1]",22.9,21.462
18,[18],"[6, 1]",2.0,9.985
19,[19],"[9, 10]",2.0,2.496
20,[14],"[18, 19]",2.0,2.077
21,"[28, 19]","[4, 3, 12]",24.9,20.135
22,"[14, 18, 29]","[14, 4, 3, 8]",14.5,15.509
23,"[29, 28, 24]","[8, 3, 4, 20]",27.6,21.747
24,"[19, 18]","[11, 3, 6]",20.5,16.786
25,"[28, 14]","[6, 4, 15]",22.3,12.298
26,"[24, 28]","[18, 4, 5]",19.5,14.709
27,"[28, 29]","[5, 3, 13]",21.7,26.418
28,"[14, 28, 19]","[15, 4, 3, 10]",6.0,19.635
29,"[19, 28, 24]","[10, 3, 4, 16]",22.6,16.98
30,"[29, 18, 14]","[8, 3, 4, 18]",26.5,16.615
31,"[19, 18]","[9, 3, 6]",4.0,13.324
32,"[29, 28]","[10, 3, 2]",18.5,13.324
33,[28],"[5, 3]",5.6,9.17
34,[24],"[4, 18]",2.0,9.0
35,"[14, 28, 19]","[18, 4, 3, 10]",27.9,22.359
36,"[14, 28, 29]","[19, 4, 3, 10]",18.8,22.489
37,"[24, 28, 19]","[18, 4, 3, 13]",18.9,29.135
38,"[29, 28]","[8, 3, 4]",20.1,7.615
39,"[19, 18, 24]","[13, 3, 4, 19]",27.6,31.211
40,"[14, 28]","[17, 4, 5]",14.9,10.604
41,"[14, 18]","[17, 4, 5]",17.2,10.604
42,[14],"[19, 4]",4.0,9.888
43,[14],"[20, 18]",2.0,5.04
44,[24],"[19, 20]",2.0,4.895
45,"[18, 19]","[1, 3, 12]",25.8,23.596
46,[24],"[20, 19]",2.0,4.895
47,[24],"[19, 0]",2.0,17.349
48,"[29, 28, 14]","[13, 3, 4, 15]",28.1,26.517
49,"[24, 28, 29]","[15, 4, 3, 13]",28.9,26.517
50,[19],"[12, 13]",2.0,2.769
51,"[18, 14]","[2, 4, 14]",20.3,14.817
52,"[14, 28, 19]","[18, 4, 3, 10]",28.0,22.252
53,[29],"[8, 10]",2.0,5.709
54,"[24, 28]","[17, 4, 6]",21.7,10.81
55,[28],"[3, 6]",2.0,5.709
56,"[24, 28]","[17, 4, 3]",8.0,8.357
57,"[14, 19]","[15, 0, 7]",22.4,12.462
58,"[19, 28, 24]","[11, 3, 4, 19]",27.1,23.775
59,[14],"[4, 20]",10.0,15.972
