number,stop ID,arrival time,departure time,pick up users,drop of users
1,28,07:00:00,08:47:59,[],[]
2,21,08:47:59,08:49:59,['28'],[]
3,13,09:03:42,09:48:56,"['39', '11']",['28']
4,22,09:59:15,10:08:45,[],['11']
5,21,10:14:17,11:45:07,"['33', '30']",['39']
6,24,12:02:56,12:04:57,[],['30']
7,13,12:11:58,12:33:26,['8'],['33']
8,21,12:47:09,12:49:09,"['21', '9']",['8']
9,25,13:01:58,13:04:00,[],['21']
10,13,13:06:55,13:08:55,[],['9']
11,24,13:15:56,16:20:00,['22'],[]
12,13,16:27:01,17:06:14,['12'],['22']
13,22,17:16:33,17:18:33,[],['12']
14,28,17:24:05,19:00:00,[],[]
