user ID,used buses,used transfer points,waiting time,ride time
0,"[16, 10]","[8, 6, 19]",11.7,15.66
1,-,-,-,-
2,"[6, 0]","[9, 6, 20]",19.5,21.817
3,"[6, 0]","[15, 6, 17]",7.2,7.568
4,"[10, 6]","[1, 6, 14]",7.7,20.407
5,-,-,-,-
6,[10],"[18, 2]",6.0,16.044
7,[10],"[2, 6]",2.0,12.197
8,"[6, 0]","[9, 6, 18]",16.3,17.96
9,[16],"[7, 8]",2.0,3.857
10,[6],"[16, 9]",4.0,14.975
11,"[10, 6]","[18, 6, 9]",8.0,19.689
12,[10],"[2, 5]",4.0,10.598
13,[16],"[14, 9]",5.1,10.99
14,"[0, 16]","[3, 0, 8]",6.0,24.333
15,[16],"[8, 13]",6.0,10.598
16,"[0, 16]","[2, 0, 11]",21.0,23.514
17,[10],"[5, 3]",4.0,5.143
18,-,-,-,-
19,"[6, 0]","[10, 6, 1]",19.8,23.789
20,[10],"[17, 19]",2.0,4.066
21,[10],"[19, 3]",4.0,10.589
22,"[0, 6]","[20, 6, 7]",12.3,26.609
23,[16],"[10, 12]",2.0,5.455
24,[10],"[3, 6]",2.0,7.714
25,-,-,-,-
26,[6],"[13, 6]",2.0,9.36
27,"[0, 6]","[17, 6, 10]",13.8,20.775
28,[0],"[1, 4]",10.6,10.286
29,[16],"[10, 8]",2.0,2.571
30,"[16, 0]","[10, 6, 3]",18.1,24.299
31,[0],"[6, 1]",2.0,13.423
32,"[10, 16]","[19, 6, 10]",20.9,15.059
33,"[6, 0]","[11, 6, 4]",4.0,16.585
34,"[6, 10]","[16, 6, 3]",4.8,9.533
35,"[6, 10]","[11, 6, 18]",23.5,15.603
36,"[16, 10]","[13, 6, 17]",21.8,12.235
37,"[10, 6]","[18, 6, 15]",20.1,7.511
38,"[0, 6]","[1, 6, 14]",18.3,20.676
39,"[16, 0]","[14, 0, 1]",12.0,31.695
40,"[10, 6]","[18, 6, 16]",4.3,4.693
41,[6],"[13, 10]",2.0,7.497
42,"[6, 0]","[16, 6, 1]",22.7,15.961
43,-,-,-,-
44,-,-,-,-
45,"[16, 0]","[9, 6, 1]",4.7,24.923
46,[10],"[18, 4]",15.9,6.732
47,[16],"[11, 9]",2.0,4.066
48,[16],"[10, 7]",2.0,4.636
49,"[0, 6]","[5, 6, 11]",18.3,16.615
50,-,-,-,-
51,-,-,-,-
52,"[10, 6]","[1, 6, 11]",19.6,26.151
53,[6],"[16, 15]",2.0,2.875
54,-,-,-,-
55,[6],"[7, 16]",2.0,10.286
56,-,-,-,-
57,[6],"[6, 12]",4.0,10.386
58,[6],"[15, 14]",2.0,2.571
59,-,-,-,-
60,"[16, 0]","[11, 0, 3]",10.5,29.435
61,"[0, 16]","[20, 6, 8]",17.9,24.949
62,"[0, 16]","[5, 6, 14]",6.0,9.691
63,"[10, 16]","[5, 6, 14]",4.0,9.495
64,"[16, 0]","[13, 0, 2]",12.6,30.409
65,[10],"[1, 0]",2.0,4.636
66,[16],"[16, 8]",10.0,18.937
67,"[10, 16]","[3, 6, 8]",15.0,26.913
68,"[16, 0]","[11, 6, 4]",4.0,16.585
69,-,-,-,-
70,"[6, 0]","[10, 6, 1]",8.0,30.234
71,[10],"[6, 1]",4.0,14.143
72,[16],"[8, 15]",8.0,15.741
73,[10],"[18, 20]",2.0,3.857
74,"[6, 0]","[10, 6, 1]",8.0,30.234
75,[0],"[1, 4]",17.7,10.286
76,"[10, 16]","[1, 6, 16]",12.7,15.301
77,-,-,-,-
78,-,-,-,-
79,[16],"[14, 8]",7.1,12.275
80,-,-,-,-
81,-,-,-,-
82,"[6, 0]","[9, 6, 1]",8.9,30.217
83,[6],"[12, 7]",2.0,10.042
84,[10],"[2, 20]",8.0,21.501
85,[10],"[18, 0]",2.0,20.125
86,[0],"[3, 4]",2.0,3.857
87,[0],"[0, 2]",2.0,5.455
88,[16],"[12, 7]",2.0,10.042
89,"[0, 6]","[3, 6, 14]",9.6,14.921
