number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,07:53:21,[],[]
2,1,07:57:59,08:00:00,['65'],[]
3,0,08:04:38,08:06:38,[],['65']
4,19,08:26:15,08:31:46,['32'],[]
5,18,08:33:35,08:48:55,['37'],[]
6,6,08:51:47,08:55:22,[],"['37', '32']"
7,18,08:58:14,09:05:00,"['46', '11']",[]
8,6,09:07:52,09:09:52,[],['11']
9,5,09:12:26,09:24:21,['17'],[]
10,4,09:25:38,09:27:38,[],['46']
11,3,09:31:29,09:40:00,['24'],['17']
12,6,09:47:42,09:49:42,[],['24']
13,18,09:52:34,09:54:40,"['6', '40']",[]
14,6,09:57:32,09:59:32,['34'],['40']
15,3,10:07:14,10:09:15,[],['34']
16,2,10:14:42,10:16:42,[],['6']
17,1,10:17:59,10:20:00,['52'],[]
18,6,10:33:25,10:35:48,[],['52']
19,2,10:47:59,10:50:00,['12'],[]
20,3,10:55:27,10:57:27,['67'],[]
21,5,11:02:35,11:04:35,['63'],['12']
22,6,11:07:09,11:09:10,['0'],"['67', '63']"
23,19,11:12:02,11:15:00,['21'],['0']
24,6,11:17:52,11:19:52,['71'],[]
25,3,11:27:34,11:29:35,[],['21']
26,1,11:36:00,11:40:00,['76'],['71']
27,2,11:41:17,11:50:00,['7'],[]
28,6,12:02:11,12:04:15,['35'],"['76', '7']"
29,18,12:07:07,12:09:08,[],['35']
30,1,12:25:23,12:30:00,['4'],[]
31,2,12:31:17,12:35:00,['84'],[]
32,6,12:47:11,12:49:11,['36'],['4']
33,17,12:52:03,12:54:04,[],['36']
34,18,12:56:38,12:58:38,['73'],[]
35,20,13:02:29,13:13:00,[],"['84', '73']"
36,17,13:19:25,13:55:00,['20'],[]
37,19,13:59:03,14:06:10,[],['20']
38,18,14:07:59,14:10:00,['85'],[]
39,0,14:30:07,14:52:30,[],['85']
40,21,14:52:30,19:00:00,[],[]
