user ID,used buses,used transfer points,waiting time,ride time
0,"[10, 20]","[7, 8, 12]",8.5,26.212
1,"[21, 20]","[0, 4, 8]",16.1,38.917
2,[30],"[18, 19]",2.0,2.769
3,[20],"[14, 8]",6.0,25.414
4,-,-,-,-
5,[30],"[15, 19]",4.0,12.0
6,-,-,-,-
7,"[30, 21]","[16, 0, 2]",9.5,17.879
8,-,-,-,-
9,"[10, 20]","[8, 4, 9]",4.7,24.744
10,"[20, 14, 30]","[11, 13, 21, 20]",17.7,40.776
11,[30],"[17, 0]",2.0,8.51
12,[14],"[23, 22]",2.0,9.091
13,"[30, 14, 20]","[18, 21, 13, 4]",6.0,45.432
14,-,-,-,-
15,[20],"[0, 11]",4.0,18.817
16,-,-,-,-
17,[14],"[24, 21]",6.3,18.546
18,[20],"[12, 11]",2.0,4.971
19,[20],"[0, 10]",6.0,24.356
20,-,-,-,-
21,[30],"[0, 15]",2.0,2.769
22,-,-,-,-
23,"[20, 14]","[14, 13, 25]",15.8,6.611
24,-,-,-,-
25,-,-,-,-
26,[30],"[16, 0]",2.0,6.462
27,"[14, 30]","[13, 21, 20]",10.0,17.415
28,-,-,-,-
29,"[30, 20]","[18, 0, 12]",7.8,25.412
30,"[20, 14]","[8, 13, 22]",12.4,47.404
31,"[20, 14]","[10, 13, 24]",8.0,24.259
32,"[21, 10]","[1, 4, 7]",27.5,31.461
33,[10],"[5, 4]",2.0,3.692
34,"[10, 20]","[8, 4, 9]",4.7,24.744
35,"[20, 21]","[13, 0, 2]",25.5,22.571
36,-,-,-,-
37,[30],"[15, 20]",2.0,14.06
38,-,-,-,-
39,"[30, 14, 20]","[16, 21, 13, 4]",8.0,52.088
