number,stop ID,arrival time,departure time,pick up users,drop of users
1,21,07:00:00,08:37:21,[],[]
2,3,08:46:39,08:59:36,"['19', '10']",[]
3,4,09:03:03,09:39:59,"['18', '15']","['19', '10']"
4,3,09:43:26,09:49:35,[],['15']
5,1,09:56:30,09:58:31,['2'],[]
6,0,10:04:44,10:06:45,['0'],"['18', '2']"
7,2,10:13:52,10:17:29,[],['0']
8,1,10:20:56,10:49:04,['5'],[]
9,2,10:52:31,10:54:32,[],['5']
10,1,10:57:59,11:00:00,['20'],[]
11,4,11:10:23,11:12:23,['27'],['20']
12,3,11:15:50,11:18:40,"['4', '3', '14']",['27']
13,4,11:22:07,11:24:08,[],"['4', '3', '14']"
14,21,11:36:14,19:00:00,[],[]
